trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,partial_pnl,runner_pnl,commission,net_pnl,ending_balance,return_pct
23,XAUUSD,SELL,2026-07-10 12:35:00+00:00,4100.81,4117.33294713448,4077.6778740117293,4064.459516304146,4100.81,16.522947134479395,23.132125988271152,36.35048369585467,0.03,0.01,0.02,True,False,True,5256.062964138017,2026-07-10 14:40:00+00:00,4100.81,TP1_THEN_BE,125.0,23.13,0.0,0.15,22.98,5279.05,0.43720937433192775
24,XAUUSD,SELL,2026-07-10 14:55:00+00:00,4092.4,4110.320388090444,4067.311456673379,4052.9751462010236,4110.320388090444,17.920388090443886,25.08854332662144,39.42485379897655,0.03,0.01,0.02,False,False,False,5279.045090126288,2026-07-10 15:45:00+00:00,4110.320388090444,SL,50.0,-17.92,-35.84,0.15,-53.91,5225.13,-1.0212074168646728
25,NAS100,BUY,2026-07-10 15:15:00+00:00,29740.0,29584.132335757524,29973.801496363714,30051.735328484952,29584.132335757524,155.8676642424764,233.8014963637146,311.7353284849528,0.03,0.01,0.02,False,False,False,5279.045090126288,2026-07-12 22:00:00+00:00,29733.6,EOD_EXIT,3285.0,-0.64,-1.28,0.15,-2.07,5223.06,-0.03921163704154836
26,XAUUSD,SELL,2026-07-10 17:00:00+00:00,4102.56,4122.774576397488,4074.259593043518,4058.087931925528,4122.774576397488,20.214576397487296,28.300406956482213,44.472068074472055,0.03,0.01,0.02,False,False,False,5225.133925854957,2026-07-12 22:00:00+00:00,4090.51,EOD_EXIT,3180.0,12.05,24.1,0.15,36.0,5259.06,0.688977555615659
27,XAUUSD,SELL,2026-07-13 06:45:00+00:00,4056.07,4078.8465853002576,4024.18278057964,4005.961512339434,4078.8465853002576,22.7765853002573,31.887219420360218,50.10848766056606,0.02,0.01,0.01,False,False,False,5259.063925854957,2026-07-13 08:20:00+00:00,4078.8465853002576,SL,95.0,-22.78,-22.78,0.1,-45.65,5213.41,-0.8680251969475491
28,NAS100,SELL,2026-07-13 12:00:00+00:00,29545.300000000003,29678.145426198033,29346.03186070296,29279.609147603944,29545.300000000003,132.84542619802883,199.26813929704326,265.69085239605766,0.04,0.02,0.02,True,False,True,5213.410755254443,2026-07-13 15:00:00+00:00,29545.300000000003,TP1_THEN_BE,180.0,39.85,0.0,0.2,39.65,5253.06,0.7605385775528608
29,NAS100,SELL,2026-07-13 15:45:00+00:00,29452.7,29612.211290582025,29213.433064126966,29133.677418835956,29452.7,159.51129058202275,239.26693587303413,319.0225811640455,0.03,0.01,0.02,True,False,True,5253.064383113851,2026-07-13 22:00:00+00:00,29267.8,EOD_EXIT,375.0,23.93,36.98,0.15,60.76,5313.82,1.156658201169493
30,XAUUSD,SELL,2026-07-13 19:35:00+00:00,3994.9300000000003,4019.8217444102966,3960.081557825585,3940.1681622973483,4019.8217444102966,24.891744410296404,34.84844217441496,54.761837702652095,0.02,0.01,0.01,False,False,False,5253.064383113851,2026-07-13 22:00:00+00:00,4001.43,EOD_EXIT,145.0,-6.5,-6.5,0.1,-13.1,5300.72,-0.24937824942923564
31,NAS100,BUY,2026-07-14 12:20:00+00:00,29475.1,29325.128886118517,29700.05667082222,29775.042227762962,29475.1,149.97111388148264,224.95667082222394,299.9422277629653,0.04,0.02,0.02,True,False,True,5300.721076701156,2026-07-14 14:05:00+00:00,29475.1,TP1_THEN_BE,105.0,44.99,0.0,0.2,44.79,5345.51,0.844979378312706
32,NAS100,BUY,2026-07-14 14:40:00+00:00,29551.5,29376.146029357293,29814.53095596406,29902.207941285415,29376.146029357293,175.3539706427072,263.0309559640608,350.7079412854144,0.03,0.01,0.02,False,False,False,5345.5124108656,2026-07-14 22:00:00+00:00,29610.4,EOD_EXIT,440.0,5.89,11.78,0.15,17.52,5363.03,0.32775155407717
33,XAUUSD,SELL,2026-07-15 07:20:00+00:00,4025.56,4045.2707855590625,3997.964900217313,3982.1962717700626,4045.2707855590625,19.710785559062398,27.595099782687356,43.36372822993728,0.03,0.01,0.02,False,False,False,5363.0324108656005,2026-07-15 12:30:00+00:00,4045.2707855590625,SL,310.0,-19.71,-39.42,0.15,-59.28,5303.75,-1.1053448023155268
34,NAS100,BUY,2026-07-15 12:40:00+00:00,29777.1,29652.682260260593,29963.726609609108,30025.93547947881,29652.682260260593,124.41773973940566,186.6266096091085,248.83547947881132,0.04,0.02,0.02,False,False,False,5303.750054188413,2026-07-15 13:45:00+00:00,29652.682260260593,SL,65.0,-24.88,-24.88,0.2,-49.97,5253.78,-0.9421635538902952
