trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
140,US30,SELL,2026-05-15 15:00:00+00:00,49645.0,49766.1740781983,49475.35629052238,49402.6518436034,49645.0,121.17407819829904,169.64370947761864,242.34815639659809,0.04,0.02,0.02,True,False,5605.76,2026-05-17 22:00:00+00:00,49402.6518436034,3300.0,FULL_TP2,82.2,5687.96,2026-05-15 15:00:00+00:00,2026-05
141,US30,BUY,2026-05-18 17:00:00+00:00,49605.0,49449.3890496283,49822.85533052038,49916.2219007434,49449.3890496283,155.6109503717029,217.85533052038406,311.2219007434058,0.03,0.01,0.02,False,False,5687.96,2026-05-18 18:25:00+00:00,49449.3890496283,85.0,SL,-50.15,5637.81,2026-05-18 17:00:00+00:00,2026-05
142,US30,BUY,2026-05-18 19:15:00+00:00,49580.0,49421.20280299583,49802.316075805844,49897.594394008345,49421.20280299583,158.7971970041724,222.31607580584136,317.5943940083448,0.03,0.01,0.02,False,False,5637.81,2026-05-18 22:00:00+00:00,49704.0,165.0,EOD_EXIT,37.05,5674.86,2026-05-18 19:15:00+00:00,2026-05
143,US30,BUY,2026-05-19 08:50:00+00:00,49710.0,49583.2188761294,49887.49357341883,49963.562247741196,49583.2188761294,126.78112387059672,177.49357341883538,253.56224774119343,0.04,0.02,0.02,False,False,5674.86,2026-05-19 09:40:00+00:00,49583.2188761294,50.0,SL,-50.2,5624.66,2026-05-19 08:50:00+00:00,2026-05
144,US30,SELL,2026-05-19 18:35:00+00:00,49546.0,49692.026499596126,49341.56290056543,49253.94700080775,49692.026499596126,146.02649959612515,204.4370994345752,292.0529991922503,0.03,0.01,0.02,False,False,5624.66,2026-05-19 22:00:00+00:00,49388.7,205.0,EOD_EXIT,47.04,5671.7,2026-05-19 18:35:00+00:00,2026-05
145,US30,BUY,2026-05-20 14:25:00+00:00,49650.0,49517.561506393395,49835.41389104925,49914.87698721321,49517.561506393395,132.4384936066064,185.41389104924892,264.8769872132128,0.04,0.02,0.02,False,False,5671.7,2026-05-20 15:15:00+00:00,49914.87698721321,50.0,FULL_TP2,89.86,5761.56,2026-05-20 14:25:00+00:00,2026-05
146,US30,BUY,2026-05-21 08:00:00+00:00,50042.0,49933.77320183815,50193.51751742659,50258.4535963237,50042.0,108.22679816184998,151.51751742658996,216.45359632369997,0.05,0.03,0.02,True,False,5761.56,2026-05-21 10:25:00+00:00,50042.0,145.0,TP1_THEN_BE,45.21,5806.76,2026-05-21 08:00:00+00:00,2026-05
147,US30,BUY,2026-05-21 14:00:00+00:00,50058.0,49912.445906997615,50261.775730203335,50349.10818600477,49912.445906997615,145.55409300238415,203.7757302033378,291.1081860047683,0.03,0.01,0.02,False,False,5806.76,2026-05-21 15:05:00+00:00,49912.445906997615,65.0,SL,-50.15,5756.61,2026-05-21 14:00:00+00:00,2026-05
148,US30,BUY,2026-05-21 16:00:00+00:00,50001.0,49852.624276952025,50208.726012267165,50297.75144609595,50001.0,148.3757230479741,207.72601226716372,296.7514460959482,0.03,0.01,0.02,True,False,5756.61,2026-05-21 17:40:00+00:00,50297.75144609595,100.0,FULL_TP2,79.97,5836.58,2026-05-21 16:00:00+00:00,2026-05
149,US30,BUY,2026-05-22 08:00:00+00:00,50493.0,50383.28273030603,50646.60417757156,50712.434539387934,50383.28273030603,109.7172696939672,153.60417757155406,219.4345393879344,0.05,0.03,0.02,False,False,5836.58,2026-05-22 12:10:00+00:00,50712.434539387934,250.0,FULL_TP2,89.72,5926.3,2026-05-22 08:00:00+00:00,2026-05
150,US30,BUY,2026-05-22 15:15:00+00:00,50698.0,50566.922506564384,50881.508490809865,50960.15498687124,50698.0,131.07749343561795,183.50849080986512,262.1549868712359,0.04,0.02,0.02,True,False,5926.3,2026-05-24 22:05:00+00:00,50889.6,3290.0,EOD_EXIT,74.82,6001.12,2026-05-22 15:15:00+00:00,2026-05
151,US30,BUY,2026-05-25 06:25:00+00:00,51033.0,50928.5848028982,51179.181275942516,51241.83039420359,51033.0,104.41519710179792,146.18127594251706,208.83039420359583,0.05,0.03,0.02,True,False,6001.12,2026-05-25 22:00:00+00:00,51064.7,935.0,EOD_EXIT,49.94,6051.07,2026-05-25 06:25:00+00:00,2026-05
152,US30,SELL,2026-05-26 12:35:00+00:00,50893.0,50969.29293774409,50786.189887158274,50740.41412451182,50893.0,76.2929377440894,106.81011284172516,152.5858754881788,0.07,0.04,0.03,True,False,6051.07,2026-05-26 13:30:00+00:00,50740.41412451182,55.0,FULL_TP2,88.15,6139.22,2026-05-26 12:35:00+00:00,2026-05
153,US30,BUY,2026-05-27 16:40:00+00:00,50720.0,50610.041126227086,50873.94242328208,50939.91774754583,50610.041126227086,109.95887377291362,153.94242328207906,219.91774754582724,0.05,0.03,0.02,False,False,6139.22,2026-05-27 22:00:00+00:00,50789.2,320.0,EOD_EXIT,34.35,6173.57,2026-05-27 16:40:00+00:00,2026-05
154,US30,BUY,2026-05-28 19:20:00+00:00,50724.0,50611.708952001296,50881.20746719819,50948.582095997415,50611.708952001296,112.29104799870647,157.20746719818905,224.58209599741295,0.04,0.02,0.02,False,False,6173.57,2026-05-28 22:00:00+00:00,50751.2,160.0,EOD_EXIT,10.68,6184.25,2026-05-28 19:20:00+00:00,2026-05
155,US30,BUY,2026-05-29 17:25:00+00:00,51066.0,50971.26205076235,51198.63312893271,51255.475898475306,50971.26205076235,94.73794923765298,132.63312893271416,189.47589847530597,0.05,0.03,0.02,False,False,6184.25,2026-05-29 17:55:00+00:00,50971.26205076235,30.0,SL,-50.25,6134.0,2026-05-29 17:25:00+00:00,2026-05
156,US30,BUY,2026-05-29 18:35:00+00:00,51070.0,50973.42190427932,51205.20933400895,51263.156191441354,50973.42190427932,96.57809572067778,135.20933400894887,193.15619144135556,0.05,0.03,0.02,False,False,6134.0,2026-05-29 18:45:00+00:00,50973.42190427932,10.0,SL,-50.25,6083.75,2026-05-29 18:35:00+00:00,2026-05
157,US30,BUY,2026-05-29 19:15:00+00:00,51054.0,50956.24891111651,51190.85152443688,51249.502177766975,50956.24891111651,97.75108888348652,136.8515244368811,195.50217776697303,0.05,0.03,0.02,False,False,6083.75,2026-05-31 22:00:00+00:00,50985.7,3045.0,EOD_EXIT,-34.4,6049.35,2026-05-29 19:15:00+00:00,2026-05
158,US30,BUY,2026-06-01 07:10:00+00:00,51107.5,51034.2443018577,51210.05797739922,51254.0113962846,51107.5,73.2556981422995,102.55797739921928,146.511396284599,0.07,0.04,0.03,True,False,6049.35,2026-06-01 09:45:00+00:00,51254.0113962846,155.0,FULL_TP2,84.63,6133.97,2026-06-01 07:10:00+00:00,2026-06
159,US30,SELL,2026-06-01 16:05:00+00:00,50935.0,51051.0505627515,50772.5292121479,50702.898874497,51051.0505627515,116.05056275150133,162.47078785210186,232.10112550300266,0.04,0.02,0.02,False,False,6133.97,2026-06-01 17:40:00+00:00,51051.0505627515,95.0,SL,-50.2,6083.77,2026-06-01 16:05:00+00:00,2026-06
160,US30,SELL,2026-06-02 12:35:00+00:00,50854.0,50938.36977872865,50735.88230977989,50685.2604425427,50938.36977872865,84.36977872865027,118.11769022011038,168.73955745730055,0.06,0.03,0.03,False,False,6083.77,2026-06-02 13:30:00+00:00,50938.36977872865,55.0,SL,-50.3,6033.47,2026-06-02 12:35:00+00:00,2026-06
161,US30,SELL,2026-06-03 18:45:00+00:00,50910.0,51004.875918435515,50777.17371419028,50720.24816312897,50910.0,94.87591843551387,132.8262858097194,189.75183687102773,0.05,0.03,0.02,True,False,6033.47,2026-06-03 20:55:00+00:00,50720.24816312897,130.0,FULL_TP2,77.55,6111.02,2026-06-03 18:45:00+00:00,2026-06
162,US30,BUY,2026-06-04 18:30:00+00:00,51640.0,51522.71218484153,51804.20294122185,51874.575630316926,51522.71218484153,117.2878151584629,164.20294122184805,234.5756303169258,0.04,0.02,0.02,False,False,6111.02,2026-06-04 22:00:00+00:00,51625.0,210.0,EOD_EXIT,-6.2,6104.82,2026-06-04 18:30:00+00:00,2026-06
