trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
1,EURUSD,SELL,2026-01-02 12:35:00+00:00,1.17197,1.1729813876532904,1.1705540572853932,1.1697449471627608,1.1729813876532904,0.0010113876532905045,0.0014159427146067062,0.00222505283723911,0.49,0.24,0.25,False,False,5000.0,2026-01-02 13:45:00+00:00,1.1729813876532904,70.0,SL,-52.45,4947.55,2026-01-02 12:35:00+00:00,2026-01
2,EURUSD,SELL,2026-01-02 16:00:00+00:00,1.17342,1.1746337302885679,1.1717207775960046,1.1707497933651503,1.17342,0.0012137302885680368,0.0016992224039952513,0.002670206634849681,0.41,0.2,0.21,True,False,4947.55,2026-01-04 21:05:00+00:00,1.17212,3185.0,EOD_EXIT,59.23,5006.78,2026-01-02 16:00:00+00:00,2026-01
3,EURUSD,SELL,2026-01-05 07:05:00+00:00,1.16844,1.169579136780501,1.1668452085072982,1.1659338990828974,1.16844,0.0011391367805012186,0.001594791492701706,0.002506100917102681,0.44,0.22,0.22,True,False,5006.78,2026-01-05 12:35:00+00:00,1.1659338990828974,330.0,FULL_TP2,88.02,5094.8,2026-01-05 07:05:00+00:00,2026-01
4,EURUSD,SELL,2026-01-06 14:00:00+00:00,1.17008,1.1712982142176154,1.1683745000953385,1.1673999287212462,1.17008,0.0012182142176153498,0.0017054999046614897,0.0026800712787537696,0.41,0.2,0.21,True,False,5094.8,2026-01-06 17:00:00+00:00,1.17008,180.0,TP1_THEN_BE,32.06,5126.86,2026-01-06 14:00:00+00:00,2026-01
5,EURUSD,SELL,2026-01-06 17:40:00+00:00,1.16931,1.170620924430066,1.1674747057979078,1.166425966253855,1.170620924430066,0.0013109244300659403,0.0018352942020923163,0.0028840337461450687,0.38,0.19,0.19,False,False,5126.86,2026-01-06 21:05:00+00:00,1.16858,205.0,EOD_EXIT,25.84,5152.7,2026-01-06 17:40:00+00:00,2026-01
6,EURUSD,SELL,2026-01-07 10:40:00+00:00,1.16858,1.1696093511551953,1.1671389083827264,1.16631542745857,1.1696093511551953,0.0010293511551953626,0.0014410916172735075,0.002264572541429798,0.49,0.24,0.25,False,False,5152.7,2026-01-07 13:50:00+00:00,1.1696093511551953,190.0,SL,-52.45,5100.25,2026-01-07 10:40:00+00:00,2026-01
7,EURUSD,SELL,2026-01-08 06:55:00+00:00,1.16775,1.1685005035680667,1.1666992950047066,1.1660988921502533,1.16775,0.0007505035680666926,0.0010507049952933696,0.0016511078497467237,0.67,0.34,0.33,True,False,5100.25,2026-01-08 12:45:00+00:00,1.1660988921502533,350.0,FULL_TP2,86.86,5187.11,2026-01-08 06:55:00+00:00,2026-01
8,EURUSD,SELL,2026-01-08 15:05:00+00:00,1.166,1.1668794996725886,1.1647687004583758,1.164065100720305,1.166,0.000879499672588674,0.0012312995416241437,0.001934899279695083,0.57,0.28,0.29,True,False,5187.11,2026-01-08 20:40:00+00:00,1.166,335.0,TP1_THEN_BE,31.63,5218.74,2026-01-08 15:05:00+00:00,2026-01
9,EURUSD,SELL,2026-01-09 08:25:00+00:00,1.16422,1.1650403737641233,1.1630714767302275,1.162415177718929,1.1650403737641233,0.0008203737641231876,0.0011485232697724624,0.0018048222810710128,0.61,0.3,0.31,False,False,5218.74,2026-01-09 12:30:00+00:00,1.1650403737641233,245.0,SL,-53.05,5165.69,2026-01-09 08:25:00+00:00,2026-01
10,EURUSD,SELL,2026-01-09 15:25:00+00:00,1.16296,1.1641327745690384,1.161318115603346,1.1603798959481153,1.1641327745690384,0.0011727745690384961,0.0016418843966538945,0.0025801040518846916,0.43,0.21,0.22,False,False,5165.69,2026-01-11 21:05:00+00:00,1.16323,3220.0,EOD_EXIT,-13.76,5151.93,2026-01-09 15:25:00+00:00,2026-01
