trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
63,XAGUSD,SELL,2026-03-03 07:30:00+00:00,85.855,87.76104499406546,83.18653700830838,82.04291001186911,85.855,1.9060449940654494,2.668462991691629,3.8120899881308987,0.01,0.01,0.0,True,False,6298.2,2026-03-03 09:45:00+00:00,82.04291001186911,135.0,FULL_TP2,133.37,6431.57,2026-03-03 07:30:00+00:00,2026-03
64,XAGUSD,SELL,2026-03-03 18:30:00+00:00,82.387,84.6702505996805,79.1904491604473,77.820498800639,84.6702505996805,2.2832505996804997,3.1965508395526996,4.566501199360999,0.01,0.01,0.0,False,False,6431.57,2026-03-03 22:00:00+00:00,82.263,210.0,EOD_EXIT,6.15,6437.72,2026-03-03 18:30:00+00:00,2026-03
65,XAGUSD,SELL,2026-03-04 19:15:00+00:00,83.119,84.58148705288458,81.07151812596159,80.19402589423083,84.58148705288458,1.4624870528845817,2.0474818740384144,2.9249741057691634,0.01,0.01,0.0,False,False,6437.72,2026-03-04 22:00:00+00:00,83.773,165.0,EOD_EXIT,-32.75,6404.97,2026-03-04 19:15:00+00:00,2026-03
66,XAGUSD,SELL,2026-03-05 07:20:00+00:00,83.147,84.47466628758505,81.28826719738095,80.49166742482991,84.47466628758505,1.3276662875850456,1.8587328026190637,2.655332575170091,0.01,0.01,0.0,False,False,6404.97,2026-03-05 08:05:00+00:00,84.47466628758505,45.0,SL,-50.05,6354.92,2026-03-05 07:20:00+00:00,2026-03
67,XAGUSD,SELL,2026-03-05 17:20:00+00:00,81.778,83.08888212415351,79.9427650261851,79.15623575169299,83.08888212415351,1.3108821241535091,1.8352349738149127,2.6217642483070183,0.01,0.01,0.0,False,False,6354.92,2026-03-05 22:00:00+00:00,82.383,280.0,EOD_EXIT,-30.3,6324.62,2026-03-05 17:20:00+00:00,2026-03
68,XAGUSD,BUY,2026-03-06 07:45:00+00:00,84.311,83.1658151920364,85.91425873114905,86.60136961592721,83.1658151920364,1.1451848079636004,1.6032587311490405,2.290369615927201,0.01,0.01,0.0,False,False,6324.62,2026-03-06 08:35:00+00:00,83.1658151920364,50.0,SL,-50.05,6274.57,2026-03-06 07:45:00+00:00,2026-03
69,XAGUSD,BUY,2026-03-06 17:05:00+00:00,84.02,82.79833408035485,85.7303322875032,86.46333183929029,82.79833408035485,1.2216659196451467,1.7103322875032052,2.4433318392902934,0.01,0.01,0.0,False,False,6274.57,2026-03-08 21:05:00+00:00,82.79833408035485,3120.0,SL,-50.05,6224.52,2026-03-06 17:05:00+00:00,2026-03
70,XAGUSD,BUY,2026-03-09 07:45:00+00:00,83.784,82.43543710537675,85.67198805247257,86.48112578924652,83.784,1.348562894623256,1.8879880524725583,2.697125789246512,0.01,0.01,0.0,True,False,6224.52,2026-03-09 18:20:00+00:00,86.48112578924652,635.0,FULL_TP2,94.35,6318.87,2026-03-09 07:45:00+00:00,2026-03
71,XAGUSD,BUY,2026-03-10 06:45:00+00:00,89.102,87.95434697749437,90.7087142315079,91.39730604501129,87.95434697749437,1.147653022505642,1.6067142315078988,2.295306045011284,0.01,0.01,0.0,False,False,6318.87,2026-03-10 09:35:00+00:00,87.95434697749437,170.0,SL,-50.05,6268.82,2026-03-10 06:45:00+00:00,2026-03
72,XAGUSD,SELL,2026-03-11 08:50:00+00:00,86.852,87.82197998033124,85.49402802753627,84.91204003933754,86.852,0.9699799803312346,1.3579719724637282,1.9399599606624691,0.01,0.01,0.0,True,False,6268.82,2026-03-11 12:00:00+00:00,84.91204003933754,190.0,FULL_TP2,67.85,6336.67,2026-03-11 08:50:00+00:00,2026-03
73,XAGUSD,SELL,2026-03-11 16:45:00+00:00,85.168,86.19165904343254,83.73487733919445,83.12068191313493,86.19165904343254,1.0236590434325346,1.4331226608055483,2.047318086865069,0.01,0.01,0.0,False,False,6336.67,2026-03-11 21:05:00+00:00,85.463,260.0,EOD_EXIT,-14.8,6321.87,2026-03-11 16:45:00+00:00,2026-03
74,XAGUSD,BUY,2026-03-12 10:40:00+00:00,87.062,86.15749828013026,88.32830240781763,88.87100343973948,86.15749828013026,0.9045017198697402,1.2663024078176361,1.8090034397394803,0.01,0.01,0.0,False,False,6321.87,2026-03-12 12:35:00+00:00,86.15749828013026,115.0,SL,-50.05,6271.82,2026-03-12 10:40:00+00:00,2026-03
75,XAGUSD,SELL,2026-03-13 12:55:00+00:00,83.518,84.49299607271954,82.15300549819266,81.56800785456095,83.518,0.9749960727195279,1.364994501807339,1.9499921454390559,0.01,0.01,0.0,True,False,6271.82,2026-03-13 13:50:00+00:00,81.56800785456095,55.0,FULL_TP2,68.2,6340.02,2026-03-13 12:55:00+00:00,2026-03
76,XAGUSD,SELL,2026-03-13 18:25:00+00:00,80.522,81.62186164841596,78.98219369221766,78.3222767031681,81.62186164841596,1.0998616484159545,1.539806307782336,2.199723296831909,0.01,0.01,0.0,False,False,6340.02,2026-03-15 21:05:00+00:00,80.257,3040.0,EOD_EXIT,13.2,6353.22,2026-03-13 18:25:00+00:00,2026-03
77,XAGUSD,SELL,2026-03-17 16:45:00+00:00,79.46,80.49525466320982,78.01064347150624,77.38949067358034,80.49525466320982,1.0352546632098245,1.4493565284937542,2.070509326419649,0.01,0.01,0.0,False,False,6353.22,2026-03-17 21:05:00+00:00,79.08,260.0,EOD_EXIT,18.95,6372.17,2026-03-17 16:45:00+00:00,2026-03
78,XAGUSD,SELL,2026-03-18 17:00:00+00:00,76.937,77.93234762348214,75.54351332712498,74.9463047530357,76.937,0.9953476234821488,1.3934866728750082,1.9906952469642976,0.01,0.01,0.0,True,False,6372.17,2026-03-18 21:05:00+00:00,75.223,245.0,EOD_EXIT,69.62,6441.79,2026-03-18 17:00:00+00:00,2026-03
79,XAGUSD,SELL,2026-03-20 11:35:00+00:00,71.764,73.03360777432071,69.986549115951,69.22478445135856,71.764,1.2696077743207193,1.7774508840490069,2.5392155486414385,0.01,0.01,0.0,True,False,6441.79,2026-03-20 13:10:00+00:00,69.22478445135856,95.0,FULL_TP2,88.82,6530.61,2026-03-20 11:35:00+00:00,2026-03
80,XAGUSD,SELL,2026-03-20 15:55:00+00:00,69.683,71.062801427592,67.7512780013712,66.92339714481601,69.683,1.379801427591997,1.9317219986287957,2.759602855183994,0.01,0.01,0.0,True,False,6530.61,2026-03-22 21:00:00+00:00,67.238,3185.0,EOD_EXIT,96.54,6627.15,2026-03-20 15:55:00+00:00,2026-03
81,XAGUSD,BUY,2026-03-23 16:05:00+00:00,69.197,67.13033911696691,72.09032523624633,73.33032176606619,67.13033911696691,2.066660883033095,2.8933252362463326,4.13332176606619,0.01,0.01,0.0,False,False,6627.15,2026-03-23 21:05:00+00:00,68.899,300.0,EOD_EXIT,-14.95,6612.2,2026-03-23 16:05:00+00:00,2026-03
82,XAGUSD,BUY,2026-03-24 10:55:00+00:00,70.048,68.56310799501209,72.12684880698308,73.01778400997581,68.56310799501209,1.4848920049879089,2.078848806983072,2.9697840099758177,0.01,0.01,0.0,False,False,6612.2,2026-03-24 11:35:00+00:00,68.56310799501209,40.0,SL,-50.05,6562.15,2026-03-24 10:55:00+00:00,2026-03
83,XAGUSD,BUY,2026-03-25 07:15:00+00:00,73.654,72.56359999583503,75.18056000583096,75.83480000832994,72.56359999583503,1.0904000041649686,1.526560005830956,2.1808000083299373,0.01,0.01,0.0,False,False,6562.15,2026-03-25 08:20:00+00:00,72.56359999583503,65.0,SL,-50.05,6512.1,2026-03-25 07:15:00+00:00,2026-03
84,XAGUSD,SELL,2026-03-26 14:35:00+00:00,68.663,69.80297660695273,67.06703275026616,66.38304678609452,68.663,1.1399766069527328,1.595967249733826,2.2799532139054657,0.01,0.01,0.0,True,False,6512.1,2026-03-26 19:10:00+00:00,68.663,275.0,TP1_THEN_BE,79.75,6591.85,2026-03-26 14:35:00+00:00,2026-03
85,XAGUSD,BUY,2026-03-27 17:30:00+00:00,70.262,69.19988784012462,71.74895702382553,72.38622431975075,69.19988784012462,1.0621121598753764,1.486957023825527,2.124224319750753,0.01,0.01,0.0,False,False,6591.85,2026-03-29 22:00:00+00:00,69.19988784012462,3150.0,SL,-50.05,6541.8,2026-03-27 17:30:00+00:00,2026-03
86,XAGUSD,BUY,2026-03-30 08:05:00+00:00,70.7,69.75699606013619,72.02020551580934,72.58600787972762,69.75699606013619,0.9430039398638107,1.3202055158093349,1.8860078797276214,0.01,0.01,0.0,False,False,6541.8,2026-03-30 19:00:00+00:00,69.75699606013619,655.0,SL,-50.05,6491.75,2026-03-30 08:05:00+00:00,2026-03
87,XAGUSD,BUY,2026-03-31 07:00:00+00:00,72.255,71.38081715591247,73.47885598172253,74.00336568817504,72.255,0.8741828440875242,1.2238559817225338,1.7483656881750484,0.01,0.01,0.0,True,False,6491.75,2026-03-31 14:15:00+00:00,74.00336568817504,435.0,FULL_TP2,61.14,6552.89,2026-03-31 07:00:00+00:00,2026-03
88,XAGUSD,BUY,2026-04-01 10:25:00+00:00,74.592,73.77525921489439,75.73543709914784,76.2254815702112,74.592,0.8167407851056039,1.1434370991478453,1.6334815702112078,0.01,0.01,0.0,True,False,6552.89,2026-04-01 22:00:00+00:00,74.823,695.0,EOD_EXIT,57.12,6610.01,2026-04-01 10:25:00+00:00,2026-04
89,XAGUSD,SELL,2026-04-06 06:00:00+00:00,71.995,72.89669073541639,70.73263297041707,70.19161852916724,72.89669073541639,0.9016907354163823,1.2623670295829352,1.8033814708327647,0.01,0.01,0.0,False,False,6610.01,2026-04-06 08:25:00+00:00,72.89669073541639,145.0,SL,-50.05,6559.96,2026-04-06 06:00:00+00:00,2026-04
90,XAGUSD,BUY,2026-04-06 12:35:00+00:00,73.428,72.63756361588224,74.53461093776484,75.00887276823549,72.63756361588224,0.7904363841177485,1.1066109377648479,1.580872768235497,0.01,0.01,0.0,False,False,6559.96,2026-04-06 13:15:00+00:00,72.63756361588224,40.0,SL,-50.05,6509.91,2026-04-06 12:35:00+00:00,2026-04
91,XAGUSD,BUY,2026-04-06 16:10:00+00:00,72.707,71.90861236029812,73.82474269558261,74.30377527940374,71.90861236029812,0.7983876397018688,1.1177426955826162,1.5967752794037375,0.01,0.01,0.0,False,False,6509.91,2026-04-06 22:00:00+00:00,71.90861236029812,350.0,SL,-50.05,6459.86,2026-04-06 16:10:00+00:00,2026-04
92,XAGUSD,SELL,2026-04-07 12:30:00+00:00,72.153,72.98638254927705,70.98626443101215,70.48623490144593,72.153,0.8333825492770417,1.1667355689878582,1.6667650985540834,0.01,0.01,0.0,True,False,6459.86,2026-04-07 14:05:00+00:00,70.48623490144593,95.0,FULL_TP2,58.29,6518.15,2026-04-07 12:30:00+00:00,2026-04
93,XAGUSD,SELL,2026-04-07 18:50:00+00:00,71.555,72.43602622024696,70.32156329165427,69.7929475595061,72.43602622024696,0.8810262202469546,1.2334367083457365,1.7620524404939093,0.01,0.01,0.0,False,False,6518.15,2026-04-07 19:20:00+00:00,72.43602622024696,30.0,SL,-50.05,6468.1,2026-04-07 18:50:00+00:00,2026-04
94,XAGUSD,BUY,2026-04-08 11:15:00+00:00,76.923,76.14204259026337,78.0163403736313,78.48491481947327,76.14204259026337,0.7809574097366336,1.093340373631287,1.5619148194732673,0.01,0.01,0.0,False,False,6468.1,2026-04-08 14:15:00+00:00,76.14204259026337,180.0,SL,-50.05,6418.05,2026-04-08 11:15:00+00:00,2026-04
95,XAGUSD,SELL,2026-04-09 07:25:00+00:00,73.659,74.41963460090457,72.59411155873362,72.13773079819087,74.41963460090457,0.7606346009045669,1.0648884412663937,1.5212692018091338,0.01,0.01,0.0,False,False,6418.05,2026-04-09 11:45:00+00:00,74.41963460090457,260.0,SL,-50.05,6368.0,2026-04-09 07:25:00+00:00,2026-04
96,XAGUSD,BUY,2026-04-09 15:10:00+00:00,74.878,74.14752632126347,75.90066315023114,76.33894735747306,74.878,0.7304736787365302,1.0226631502311423,1.4609473574730605,0.01,0.01,0.0,True,False,6368.0,2026-04-09 17:15:00+00:00,76.33894735747306,125.0,FULL_TP2,51.08,6419.08,2026-04-09 15:10:00+00:00,2026-04
97,XAGUSD,BUY,2026-04-10 18:15:00+00:00,76.341,75.75933128283798,77.15533620402681,77.50433743432401,75.75933128283798,0.5816687171620109,0.8143362040268152,1.1633374343240217,0.02,0.01,0.01,False,False,6419.08,2026-04-10 20:55:00+00:00,75.75933128283798,160.0,SL,-50.1,6368.98,2026-04-10 18:15:00+00:00,2026-04
98,XAGUSD,SELL,2026-04-13 14:50:00+00:00,73.905,74.51841940310308,73.0462128356557,72.67816119379384,74.51841940310308,0.6134194031030805,0.8587871643443127,1.226838806206161,0.02,0.01,0.01,False,False,6368.98,2026-04-13 16:20:00+00:00,74.51841940310308,90.0,SL,-50.1,6318.88,2026-04-13 14:50:00+00:00,2026-04
99,XAGUSD,BUY,2026-04-14 06:15:00+00:00,76.941,76.35197076990833,77.76564092212834,78.11905846018334,76.941,0.5890292300916655,0.8246409221283317,1.178058460183331,0.02,0.01,0.01,True,False,6318.88,2026-04-14 13:35:00+00:00,78.11905846018334,440.0,FULL_TP2,100.03,6418.92,2026-04-14 06:15:00+00:00,2026-04
100,XAGUSD,BUY,2026-04-14 19:05:00+00:00,79.344,78.73477155599385,80.1969198216086,80.56245688801229,78.73477155599385,0.6092284440061492,0.8529198216086088,1.2184568880122983,0.02,0.01,0.01,False,False,6418.92,2026-04-14 22:00:00+00:00,79.554,175.0,EOD_EXIT,20.9,6439.82,2026-04-14 19:05:00+00:00,2026-04
