trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
96,GBPJPY,BUY,2026-04-10 15:15:00+00:00,214.324,214.13804571756475,214.5843359954094,214.7330994213576,214.13804571756475,0.18595428243526685,0.2603359954093736,0.4090994213575871,0.41,0.2,0.21,False,False,5321.77,2026-04-12 21:05:00+00:00,214.13804571756475,SL,3230.0,-52.05,5269.72,2026-04-10 15:15:00+00:00,2026-04
97,GBPJPY,BUY,2026-04-13 06:25:00+00:00,214.135,213.93358381577056,214.41698265792118,214.5781156053047,214.135,0.2014161842294168,0.2819826579211835,0.443115605304717,0.38,0.19,0.19,True,False,5269.72,2026-04-13 11:00:00+00:00,214.5781156053047,FULL_TP2,275.0,87.86,5357.58,2026-04-13 06:25:00+00:00,2026-04
98,GBPJPY,BUY,2026-04-13 12:45:00+00:00,214.56,214.36152173244352,214.8378695745791,214.99665218862427,214.56,0.19847826755648587,0.2778695745790802,0.43665218862426897,0.39,0.2,0.19,True,False,5357.58,2026-04-13 14:05:00+00:00,214.56,TP1_THEN_BE,80.0,34.26,5391.84,2026-04-13 12:45:00+00:00,2026-04
99,GBPJPY,BUY,2026-04-14 10:00:00+00:00,215.289,215.08424080506745,215.57566287290555,215.7394702288516,215.289,0.20475919493254624,0.2866628729055647,0.45047022885160176,0.37,0.18,0.19,True,False,5391.84,2026-04-14 13:55:00+00:00,215.7394702288516,FULL_TP2,235.0,87.53,5479.36,2026-04-14 10:00:00+00:00,2026-04
100,GBPJPY,BUY,2026-04-14 14:55:00+00:00,215.676,215.46465302565417,215.9718857640841,216.14096334356074,215.46465302565417,0.21134697434580366,0.2958857640841251,0.46496334356076807,0.36,0.18,0.18,False,False,5479.36,2026-04-14 15:35:00+00:00,215.46465302565417,SL,40.0,-51.8,5427.56,2026-04-14 14:55:00+00:00,2026-04
101,GBPJPY,BUY,2026-04-14 19:10:00+00:00,215.444,215.2424256464089,215.72620409502753,215.8874635779004,215.2424256464089,0.20157435359109463,0.28220409502753246,0.44346357790040825,0.38,0.19,0.19,False,False,5427.56,2026-04-14 21:05:00+00:00,215.379,EOD_EXIT,115.0,-17.99,5409.57,2026-04-14 19:10:00+00:00,2026-04
102,GBPJPY,BUY,2026-04-15 17:20:00+00:00,215.737,215.53949813885941,216.0135026055968,216.1715040945093,215.53949813885941,0.19750186114059404,0.27650260559683165,0.43450409450930694,0.39,0.2,0.19,False,False,5409.57,2026-04-15 21:05:00+00:00,215.591,EOD_EXIT,225.0,-39.05,5370.53,2026-04-15 17:20:00+00:00,2026-04
103,GBPJPY,SELL,2026-04-16 08:45:00+00:00,215.417,215.61291051991765,215.1427252721153,214.9859968561812,215.61291051991765,0.19591051991763617,0.2742747278846906,0.4310031438187996,0.39,0.2,0.19,False,False,5370.53,2026-04-16 13:55:00+00:00,215.61291051991765,SL,310.0,-51.95,5318.58,2026-04-16 08:45:00+00:00,2026-04
104,GBPJPY,SELL,2026-04-16 14:25:00+00:00,215.2,215.39868991578405,214.92183411790228,214.76288218527503,215.39868991578405,0.19868991578407094,0.2781658820976993,0.4371178147249561,0.39,0.2,0.19,False,False,5318.58,2026-04-16 15:05:00+00:00,215.39868991578405,SL,40.0,-51.95,5266.63,2026-04-16 14:25:00+00:00,2026-04
105,GBPJPY,SELL,2026-04-16 18:10:00+00:00,215.361,215.56166523544118,215.08006867038233,214.91953648202937,215.56166523544118,0.20066523544119116,0.2809313296176676,0.4414635179706206,0.38,0.19,0.19,False,False,5266.63,2026-04-16 21:05:00+00:00,215.261,EOD_EXIT,175.0,22.86,5289.48,2026-04-16 18:10:00+00:00,2026-04
106,GBPJPY,SELL,2026-04-17 12:45:00+00:00,215.253,215.44686033885978,214.98159552559625,214.8265072545084,215.253,0.1938603388598038,0.2714044744037253,0.4264927454915684,0.4,0.2,0.2,True,False,5289.48,2026-04-17 13:35:00+00:00,214.8265072545084,FULL_TP2,50.0,88.94,5378.42,2026-04-17 12:45:00+00:00,2026-04
107,GBPJPY,SELL,2026-04-17 20:25:00+00:00,214.359,214.60287986301236,214.01756819178271,213.82246430137283,214.60287986301236,0.24387986301235298,0.34143180821729413,0.5365356986271766,0.31,0.15,0.16,False,False,5378.42,2026-04-19 21:05:00+00:00,214.075,EOD_EXIT,2920.0,55.81,5434.23,2026-04-17 20:25:00+00:00,2026-04
108,GBPJPY,BUY,2026-04-20 14:10:00+00:00,214.743,214.52608080205948,215.0466868771167,215.22022223546912,214.743,0.21691919794050846,0.30368687711671183,0.4772222354691186,0.35,0.17,0.18,True,False,5434.23,2026-04-20 21:05:00+00:00,214.793,EOD_EXIT,415.0,37.75,5471.98,2026-04-20 14:10:00+00:00,2026-04
