trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
150,US30,BUY,2026-05-12 07:40:00+00:00,49708.0,49645.626024801204,49782.848770238554,49820.273155357834,49645.626024801204,62.37397519879488,74.84877023855385,112.27315535783077,0.08,0.04,0.04,False,False,False,5943.43,2026-05-12 12:30:00+00:00,49645.626024801204,290.0,SL,0.0,0.0,0.4,-50.4,5893.03
151,US30,SELL,2026-05-13 14:45:00+00:00,49565.0,49637.74352112454,49477.70777465055,49434.06166197583,49637.74352112454,72.7435211245378,87.29222534944536,130.93833802416805,0.07,0.04,0.03,False,False,False,5893.03,2026-05-13 16:20:00+00:00,49637.74352112454,95.0,SL,0.0,0.0,0.35,-50.35,5842.68
152,US30,BUY,2026-05-14 08:10:00+00:00,49905.0,49847.26505945224,49974.281928657314,50008.92289298597,49905.0,57.73494054776032,69.28192865731238,103.92289298596856,0.09,0.04,0.05,True,False,False,5842.68,2026-05-14 10:10:00+00:00,50008.92289298597,120.0,FULL_TP2,27.71,51.96,0.45,79.22,5921.9
153,US30,BUY,2026-05-14 15:00:00+00:00,50141.0,50058.615080230564,50239.86190372332,50289.29285558499,50141.0,82.38491976943608,98.8619037233233,148.29285558498492,0.06,0.03,0.03,True,False,False,5921.9,2026-05-14 16:25:00+00:00,50141.0,85.0,TP1_THEN_BE,29.66,0.0,0.3,29.36,5951.26
154,US30,BUY,2026-05-14 18:15:00+00:00,50138.0,50046.626359791015,50247.64836825078,50302.47255237617,50046.626359791015,91.37364020898364,109.64836825078036,164.47255237617054,0.05,0.03,0.02,False,False,False,5951.26,2026-05-14 22:00:00+00:00,50085.0,225.0,EOD_CLOSE,-15.9,-10.6,0.25,-26.75,5924.51
155,US30,SELL,2026-05-15 11:40:00+00:00,49769.0,49851.31060223566,49670.22727731721,49620.84091597581,49769.0,82.31060223565997,98.77272268279197,148.15908402418793,0.06,0.03,0.03,True,False,False,5924.51,2026-05-15 12:30:00+00:00,49620.84091597581,50.0,FULL_TP2,29.63,44.45,0.3,73.78,5998.29
156,US30,SELL,2026-05-15 15:00:00+00:00,49645.0,49741.93926255864,49528.672884929634,49470.50932739445,49645.0,96.93926255863924,116.32711507036709,174.49067260555063,0.05,0.03,0.02,True,False,False,5998.29,2026-05-15 20:05:00+00:00,49470.50932739445,305.0,FULL_TP2,34.9,34.9,0.25,69.55,6067.84
157,US30,BUY,2026-05-18 17:00:00+00:00,49605.0,49480.51123970264,49754.38651235683,49829.07976853525,49480.51123970264,124.48876029736232,149.38651235683477,224.07976853525216,0.04,0.02,0.02,False,False,False,6067.84,2026-05-18 18:15:00+00:00,49480.51123970264,75.0,SL,0.0,0.0,0.2,-50.2,6017.64
158,US30,BUY,2026-05-18 19:15:00+00:00,49580.0,49452.962242396665,49732.44530912401,49808.667963686006,49580.0,127.03775760333792,152.4453091240055,228.66796368600825,0.04,0.02,0.02,True,False,False,6017.64,2026-05-18 22:00:00+00:00,49704.0,165.0,EOD_CLOSE,30.49,24.8,0.2,55.09,6072.72
159,US30,BUY,2026-05-19 08:50:00+00:00,49710.0,49608.57510090352,49831.709878915775,49892.564818373656,49608.57510090352,101.42489909647738,121.70987891577285,182.56481837365925,0.05,0.03,0.02,False,False,False,6072.72,2026-05-19 09:30:00+00:00,49608.57510090352,40.0,SL,0.0,0.0,0.25,-50.25,6022.47
160,US30,SELL,2026-05-19 18:35:00+00:00,49546.0,49662.8211996769,49405.81456038772,49335.72184058158,49546.0,116.82119967690012,140.18543961228013,210.2781594184202,0.04,0.02,0.02,True,False,False,6022.47,2026-05-19 22:00:00+00:00,49388.7,205.0,EOD_CLOSE,28.04,31.46,0.2,59.3,6081.77
161,US30,BUY,2026-05-20 14:25:00+00:00,49650.0,49544.049205114716,49777.14095386234,49840.71143079351,49650.0,105.95079488528512,127.14095386234214,190.7114307935132,0.05,0.03,0.02,True,False,False,6081.77,2026-05-20 14:40:00+00:00,49650.0,15.0,TP1_THEN_BE,38.14,0.0,0.25,37.89,6119.66
162,US30,BUY,2026-05-21 08:00:00+00:00,50042.0,49955.41856147052,50145.89772623537,50197.84658935307,50042.0,86.58143852948,103.897726235376,155.846589353064,0.06,0.03,0.03,True,False,False,6119.66,2026-05-21 08:25:00+00:00,50042.0,25.0,TP1_THEN_BE,31.17,0.0,0.3,30.87,6150.53
163,US30,BUY,2026-05-21 14:00:00+00:00,50058.0,49941.55672559809,50197.73192928229,50267.597893923434,49941.55672559809,116.44327440190733,139.7319292822888,209.59789392343316,0.04,0.02,0.02,False,False,False,6150.53,2026-05-21 14:45:00+00:00,49941.55672559809,45.0,SL,0.0,0.0,0.2,-50.2,6100.33
164,US30,BUY,2026-05-21 16:00:00+00:00,50001.0,49882.29942156162,50143.44069412605,50214.66104118908,50001.0,118.7005784383793,142.44069412605515,213.6610411890827,0.04,0.02,0.02,True,False,False,6100.33,2026-05-21 17:20:00+00:00,50214.66104118908,80.0,FULL_TP2,28.49,42.73,0.2,71.02,6171.35
165,US30,BUY,2026-05-22 08:00:00+00:00,50493.0,50405.22618424483,50598.32857890621,50650.99286835931,50405.22618424483,87.77381575517376,105.3285789062085,157.99286835931275,0.06,0.03,0.03,False,False,False,6171.35,2026-05-22 10:40:00+00:00,50405.22618424483,160.0,SL,0.0,0.0,0.3,-50.3,6121.05
166,US30,BUY,2026-05-22 11:15:00+00:00,50480.0,50392.30646019894,50585.232247761276,50637.848371641914,50392.30646019894,87.69353980106297,105.23224776127556,157.84837164191333,0.06,0.03,0.03,False,False,False,6121.05,2026-05-22 12:10:00+00:00,50637.848371641914,55.0,FULL_TP2,31.57,47.35,0.3,78.62,6199.68
167,US30,BUY,2026-05-22 15:15:00+00:00,50698.0,50593.13800525151,50823.83439369819,50886.75159054729,50698.0,104.86199474849437,125.83439369819324,188.75159054728985,0.05,0.03,0.02,True,False,False,6199.68,2026-05-22 19:00:00+00:00,50698.0,225.0,TP1_THEN_BE,37.75,0.0,0.25,37.5,6237.18
168,US30,BUY,2026-05-25 06:25:00+00:00,51033.0,50949.46784231856,51133.238589217726,51183.35788382659,51033.0,83.53215768143833,100.238589217726,150.357883826589,0.06,0.03,0.03,True,False,False,6237.18,2026-05-25 15:10:00+00:00,51183.35788382659,525.0,FULL_TP2,30.07,45.11,0.3,74.88,6312.06
169,US30,BUY,2026-05-25 15:15:00+00:00,51134.0,51065.63213067159,51216.041443194095,51257.06216479114,51065.63213067159,68.36786932841157,82.04144319409389,123.06216479114082,0.07,0.04,0.03,False,False,False,6312.06,2026-05-25 16:20:00+00:00,51065.63213067159,65.0,SL,0.0,0.0,0.35,-50.35,6261.71
170,US30,SELL,2026-05-26 12:35:00+00:00,50893.0,50954.034350195274,50819.758779765674,50783.13816964851,50893.0,61.03435019527152,73.24122023432582,109.86183035148873,0.08,0.04,0.04,True,False,False,6261.71,2026-05-26 13:25:00+00:00,50783.13816964851,50.0,FULL_TP2,29.3,43.94,0.4,72.84,6334.55
171,US30,BUY,2026-05-27 16:40:00+00:00,50720.0,50632.03290098167,50825.560518822,50878.340778232996,50632.03290098167,87.9670990183309,105.56051882199708,158.3407782329956,0.06,0.03,0.03,False,False,False,6334.55,2026-05-27 22:00:00+00:00,50789.2,320.0,EOD_CLOSE,20.76,20.76,0.3,41.22,6375.77
172,US30,BUY,2026-05-28 19:20:00+00:00,50724.0,50634.167161601035,50831.79940607876,50885.69910911814,50634.167161601035,89.83283839896518,107.79940607875821,161.6991091181373,0.06,0.03,0.03,False,False,False,6375.77,2026-05-28 22:00:00+00:00,50751.2,160.0,EOD_CLOSE,8.16,8.16,0.3,16.02,6391.79
