trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
136,USDJPY,BUY,2026-04-29 08:00:00+00:00,159.691,159.57584812368154,159.85221262684587,159.94433412790065,159.691,0.11515187631847174,0.1612126268458604,0.25333412790063786,0.67,0.34,0.33,True,False,4359.46,2026-04-29 12:50:00+00:00,159.94433412790065,290.0,FULL_TP2,86.83,4446.28,2026-04-29 08:00:00+00:00,2026-04
137,USDJPY,SELL,2026-04-30 14:05:00+00:00,156.779,157.3296094584445,156.00814675817767,155.56765919142205,157.3296094584445,0.5506094584445238,0.7708532418223333,1.2113408085779525,0.14,0.07,0.07,False,False,4446.28,2026-04-30 21:05:00+00:00,156.563,420.0,EOD_EXIT,19.0,4465.29,2026-04-30 14:05:00+00:00,2026-04
138,USDJPY,SELL,2026-05-01 06:35:00+00:00,157.139,157.46448629615804,156.68331918537876,156.42293014845234,157.46448629615804,0.3254862961580288,0.4556808146212403,0.7160698515476634,0.24,0.12,0.12,False,False,4465.29,2026-05-01 06:45:00+00:00,156.42293014845234,10.0,FULL_TP2,90.41,4555.69,2026-05-01 06:35:00+00:00,2026-05
139,USDJPY,SELL,2026-05-01 10:15:00+00:00,156.504,156.95362096794486,155.87453064487718,155.5148338705213,156.95362096794486,0.44962096794485434,0.629469355122796,0.9891661294786797,0.17,0.09,0.08,False,False,4555.69,2026-05-01 17:30:00+00:00,156.95362096794486,435.0,SL,-50.85,4504.84,2026-05-01 10:15:00+00:00,2026-05
140,USDJPY,BUY,2026-05-04 14:10:00+00:00,157.109,156.81314475420967,157.52319734410648,157.75988154073875,156.81314475420967,0.2958552457903379,0.414197344106473,0.6508815407387434,0.26,0.13,0.13,False,False,4504.84,2026-05-04 18:55:00+00:00,156.81314475420967,285.0,SL,-51.3,4453.54,2026-05-04 14:10:00+00:00,2026-05
141,USDJPY,BUY,2026-05-04 20:10:00+00:00,157.178,156.85934966934508,157.62411046291686,157.8790307274408,156.85934966934508,0.31865033065490933,0.446110462916873,0.7010307274408006,0.24,0.12,0.12,False,False,4453.54,2026-05-04 21:05:00+00:00,157.185,55.0,EOD_EXIT,-0.11,4453.44,2026-05-04 20:10:00+00:00,2026-05
142,USDJPY,BUY,2026-05-05 06:05:00+00:00,157.268,157.07154677262312,157.54303451832763,157.70019710022913,157.07154677262312,0.19645322737688203,0.2750345183276348,0.4321971002291405,0.39,0.2,0.19,False,False,4453.44,2026-05-05 07:35:00+00:00,157.07154677262312,90.0,SL,-51.95,4401.49,2026-05-05 06:05:00+00:00,2026-05
143,USDJPY,BUY,2026-05-05 08:05:00+00:00,157.242,157.0532775743536,157.50621139590496,157.65718933642205,157.0532775743536,0.18872242564639488,0.2642113959049528,0.4151893364220688,0.41,0.2,0.21,False,False,4401.49,2026-05-05 09:00:00+00:00,157.65718933642205,55.0,FULL_TP2,89.18,4490.67,2026-05-05 08:05:00+00:00,2026-05
144,USDJPY,BUY,2026-05-05 16:20:00+00:00,157.743,157.54164514340565,158.0248967992321,158.1859806845076,157.54164514340565,0.2013548565943587,0.28189679923210215,0.44298068450758915,0.38,0.19,0.19,False,False,4490.67,2026-05-05 21:05:00+00:00,157.849,285.0,EOD_EXIT,24.34,4515.01,2026-05-05 16:20:00+00:00,2026-05
145,USDJPY,SELL,2026-05-06 07:50:00+00:00,156.237,156.6001448029849,155.72859727582113,155.4380814334332,156.237,0.3631448029849029,0.5084027241788641,0.7989185665667865,0.21,0.1,0.11,True,False,4515.01,2026-05-06 08:00:00+00:00,156.237,10.0,TP1_THEN_BE,32.07,4547.08,2026-05-06 07:50:00+00:00,2026-05
146,USDJPY,SELL,2026-05-06 14:40:00+00:00,156.08,156.45976931929482,155.5483229529873,155.24450749755144,156.45976931929482,0.3797693192948031,0.5316770470127243,0.835492502448567,0.2,0.1,0.1,False,False,4547.08,2026-05-06 16:00:00+00:00,156.45976931929482,80.0,SL,-51.0,4496.08,2026-05-06 14:40:00+00:00,2026-05
147,USDJPY,SELL,2026-05-07 06:40:00+00:00,156.137,156.38019931429798,155.79652095998284,155.60196150854443,156.38019931429798,0.2431993142979799,0.34047904001717183,0.5350384914555558,0.32,0.16,0.16,False,False,4496.08,2026-05-07 09:00:00+00:00,156.38019931429798,140.0,SL,-51.6,4444.48,2026-05-07 06:40:00+00:00,2026-05
148,USDJPY,SELL,2026-05-07 14:55:00+00:00,156.243,156.45525442913706,155.94584379920812,155.77604025589847,156.45525442913706,0.21225442913705792,0.29715620079188104,0.46695974410152746,0.36,0.18,0.18,False,False,4444.48,2026-05-07 15:25:00+00:00,156.45525442913706,30.0,SL,-51.8,4392.68,2026-05-07 14:55:00+00:00,2026-05
149,USDJPY,SELL,2026-05-08 14:50:00+00:00,156.56,156.72701709908648,156.32617606127891,156.19256238200973,156.72701709908648,0.16701709908649237,0.2338239387210893,0.36743761799028324,0.46,0.23,0.23,False,False,4392.68,2026-05-08 18:55:00+00:00,156.72701709908648,245.0,SL,-52.3,4340.38,2026-05-08 14:50:00+00:00,2026-05
150,USDJPY,SELL,2026-05-08 20:35:00+00:00,156.659,156.81216172922535,156.4445735790845,156.3220441957042,156.81216172922535,0.1531617292253572,0.21442642091550007,0.33695580429578587,0.5,0.25,0.25,False,False,4340.38,2026-05-10 21:05:00+00:00,156.584,2910.0,EOD_EXIT,21.93,4362.32,2026-05-08 20:35:00+00:00,2026-05
151,USDJPY,BUY,2026-05-11 07:45:00+00:00,157.105,156.9628652529547,157.30398864586337,157.41769644349958,156.9628652529547,0.14213474704526696,0.19898864586337373,0.31269644349958736,0.54,0.27,0.27,False,False,4362.32,2026-05-11 08:35:00+00:00,156.9628652529547,50.0,SL,-52.7,4309.62,2026-05-11 07:45:00+00:00,2026-05
152,USDJPY,BUY,2026-05-11 11:55:00+00:00,157.111,156.9743327907549,157.30233409294314,157.4116678603392,156.9743327907549,0.13666720924510112,0.19133409294314155,0.3006678603392225,0.56,0.28,0.28,False,False,4309.62,2026-05-11 14:55:00+00:00,156.9743327907549,180.0,SL,-52.8,4256.82,2026-05-11 11:55:00+00:00,2026-05
153,USDJPY,BUY,2026-05-12 12:05:00+00:00,157.572,157.38772684938073,157.82998241086702,157.97740093136244,157.38772684938073,0.184273150619289,0.2579824108670046,0.4054009313624358,0.42,0.21,0.21,False,False,4256.82,2026-05-12 21:05:00+00:00,157.585,540.0,EOD_EXIT,1.46,4258.27,2026-05-12 12:05:00+00:00,2026-05
154,USDJPY,BUY,2026-05-13 07:40:00+00:00,157.763,157.63913677630666,157.93640851317068,158.03549909212538,157.63913677630666,0.12386322369334601,0.1734085131706844,0.2724990921253613,0.62,0.31,0.31,False,False,4258.27,2026-05-13 21:05:00+00:00,157.82,805.0,EOD_EXIT,19.92,4278.2,2026-05-13 07:40:00+00:00,2026-05
155,USDJPY,BUY,2026-05-14 07:15:00+00:00,157.914,157.79370350435656,158.0824150939008,158.17865229041556,157.914,0.1202964956434434,0.16841509390082074,0.2646522904155755,0.64,0.32,0.32,True,False,4278.2,2026-05-14 13:40:00+00:00,157.914,385.0,TP1_THEN_BE,31.91,4310.11,2026-05-14 07:15:00+00:00,2026-05
156,USDJPY,BUY,2026-05-14 14:50:00+00:00,158.024,157.862200302203,158.2505195769158,158.37995933515342,158.024,0.1617996977970011,0.22651957691580152,0.35595933515340245,0.47,0.23,0.24,True,False,4310.11,2026-05-14 20:20:00+00:00,158.37995933515342,330.0,FULL_TP2,87.25,4397.36,2026-05-14 14:50:00+00:00,2026-05
157,USDJPY,BUY,2026-05-15 11:30:00+00:00,158.525,158.3758722574714,158.73377883954004,158.85308103356292,158.525,0.14912774252859312,0.20877883954003035,0.3280810335629049,0.51,0.26,0.25,True,False,4397.36,2026-05-17 21:05:00+00:00,158.634,3455.0,EOD_EXIT,50.57,4447.93,2026-05-15 11:30:00+00:00,2026-05
158,USDJPY,BUY,2026-05-19 10:40:00+00:00,159.158,159.03466735840482,159.33066569823322,159.42933181150934,159.03466735840482,0.1233326415951615,0.17266569823322608,0.2713318115093553,0.62,0.31,0.31,False,False,4447.93,2026-05-19 12:40:00+00:00,159.03466735840482,120.0,SL,-53.1,4394.83,2026-05-19 10:40:00+00:00,2026-05
159,USDJPY,BUY,2026-05-19 14:15:00+00:00,159.133,158.9775333044409,159.3506533737828,159.4750267302301,158.9775333044409,0.15546669555912612,0.21765337378277655,0.3420267302300775,0.49,0.24,0.25,False,False,4394.83,2026-05-19 15:05:00+00:00,158.9775333044409,50.0,SL,-52.45,4342.38,2026-05-19 14:15:00+00:00,2026-05
160,USDJPY,BUY,2026-05-19 15:30:00+00:00,159.147,158.98385235412366,159.37540670422686,159.50592482092793,158.98385235412366,0.16314764587633176,0.22840670422686446,0.35892482092792993,0.47,0.23,0.24,False,False,4342.38,2026-05-19 16:10:00+00:00,158.98385235412366,40.0,SL,-52.35,4290.03,2026-05-19 15:30:00+00:00,2026-05
161,USDJPY,SELL,2026-05-20 06:20:00+00:00,158.903,159.04616588945964,158.7025677547565,158.58803504318877,159.04616588945964,0.14316588945964417,0.20043224524350184,0.3149649568112172,0.54,0.27,0.27,False,False,4290.03,2026-05-20 07:45:00+00:00,159.04616588945964,85.0,SL,-52.7,4237.33,2026-05-20 06:20:00+00:00,2026-05
162,USDJPY,BUY,2026-05-20 12:00:00+00:00,159.032,158.90254633887974,159.21323512556836,159.31679805446458,158.90254633887974,0.12945366112025955,0.18123512556836335,0.284798054464571,0.59,0.29,0.3,False,False,4237.33,2026-05-20 14:15:00+00:00,158.90254633887974,135.0,SL,-52.95,4184.38,2026-05-20 12:00:00+00:00,2026-05
163,USDJPY,SELL,2026-05-20 18:30:00+00:00,158.817,158.97067300608938,158.60185779147488,158.47891938660337,158.97067300608938,0.15367300608938253,0.21514220852513552,0.3380806133966416,0.5,0.25,0.25,False,False,4184.38,2026-05-20 21:05:00+00:00,158.868,155.0,EOD_EXIT,-19.11,4165.26,2026-05-20 18:30:00+00:00,2026-05
164,USDJPY,BUY,2026-05-21 10:15:00+00:00,158.978,158.8655196958742,159.13547242577613,159.22545666907678,158.978,0.11248030412580023,0.1574724257761203,0.24745666907676053,0.68,0.34,0.34,True,False,4165.26,2026-05-21 13:15:00+00:00,159.22545666907678,180.0,FULL_TP2,86.3,4251.56,2026-05-21 10:15:00+00:00,2026-05
165,USDJPY,BUY,2026-05-21 15:50:00+00:00,159.207,159.07934686522026,159.38571438869164,159.48783689651543,159.07934686522026,0.12765313477974824,0.17871438869164752,0.28083689651544613,0.6,0.3,0.3,False,False,4251.56,2026-05-21 17:10:00+00:00,159.07934686522026,80.0,SL,-53.0,4198.56,2026-05-21 15:50:00+00:00,2026-05
166,USDJPY,BUY,2026-05-21 18:55:00+00:00,159.07,158.93015636402657,159.2657810903628,159.37765599914155,158.93015636402657,0.13984363597343372,0.1957810903628072,0.3076559991415542,0.55,0.28,0.27,False,False,4198.56,2026-05-21 19:30:00+00:00,158.93015636402657,35.0,SL,-52.75,4145.81,2026-05-21 18:55:00+00:00,2026-05
167,USDJPY,BUY,2026-05-26 11:35:00+00:00,159.181,159.11347542837436,159.27553440027594,159.32955405757647,159.181,0.0675245716256678,0.09453440027593492,0.14855405757646917,1.14,0.57,0.57,True,False,4145.81,2026-05-26 15:00:00+00:00,159.32955405757647,205.0,FULL_TP2,84.57,4230.38,2026-05-26 11:35:00+00:00,2026-05
168,USDJPY,BUY,2026-05-26 16:45:00+00:00,159.328,159.25809035340072,159.425873505239,159.4818012225184,159.25809035340072,0.0699096465992788,0.09787350523899031,0.15380122251841338,1.1,0.55,0.55,False,False,4230.38,2026-05-26 21:05:00+00:00,159.28,260.0,EOD_EXIT,-39.9,4190.48,2026-05-26 16:45:00+00:00,2026-05
169,USDJPY,BUY,2026-05-27 10:20:00+00:00,159.369,159.2927769034621,159.47571233515305,159.53669081238337,159.2927769034621,0.07622309653790135,0.10671233515306189,0.167690812383383,1.01,0.51,0.5,False,False,4190.48,2026-05-27 12:20:00+00:00,159.2927769034621,120.0,SL,-55.05,4135.43,2026-05-27 10:20:00+00:00,2026-05
170,USDJPY,BUY,2026-05-27 14:30:00+00:00,159.421,159.33987885620004,159.53456960131993,159.59946651635988,159.421,0.08112114379995342,0.11356960131993478,0.17846651635989752,0.95,0.47,0.48,True,False,4135.43,2026-05-27 21:05:00+00:00,159.443,395.0,EOD_EXIT,36.91,4172.34,2026-05-27 14:30:00+00:00,2026-05
171,USDJPY,SELL,2026-05-28 14:15:00+00:00,159.254,159.34271870449103,159.12979381371252,159.0588188501197,159.254,0.08871870449103919,0.12420618628745486,0.19518114988028623,0.87,0.43,0.44,True,False,4172.34,2026-05-28 18:30:00+00:00,159.254,255.0,TP1_THEN_BE,30.45,4202.78,2026-05-28 14:15:00+00:00,2026-05
172,USDJPY,SELL,2026-05-28 19:40:00+00:00,159.2,159.31202097516396,159.0431706347704,158.95355385463924,159.31202097516396,0.1120209751639798,0.1568293652295717,0.24644614536075557,0.69,0.34,0.35,False,False,4202.78,2026-05-28 21:05:00+00:00,159.2,85.0,EOD_EXIT,-3.45,4199.33,2026-05-28 19:40:00+00:00,2026-05
173,USDJPY,SELL,2026-05-29 08:00:00+00:00,159.245,159.33596894587438,159.11764347577588,159.0448683190764,159.33596894587438,0.09096894587437798,0.12735652422412916,0.20013168092363157,0.84,0.42,0.42,False,False,4199.33,2026-05-29 14:15:00+00:00,159.33596894587438,375.0,SL,-54.2,4145.13,2026-05-29 08:00:00+00:00,2026-05
174,USDJPY,SELL,2026-05-29 14:50:00+00:00,159.195,159.27754766982545,159.07943326224435,159.01339512638395,159.27754766982545,0.082547669825467,0.11556673775565379,0.18160487361602742,0.93,0.47,0.46,False,False,4145.13,2026-05-29 17:55:00+00:00,159.27754766982545,185.0,SL,-54.65,4090.48,2026-05-29 14:50:00+00:00,2026-05
175,USDJPY,SELL,2026-05-29 19:05:00+00:00,159.21,159.30303630922478,159.0797491670853,159.0053201197055,159.30303630922478,0.09303630922477807,0.13025083291468928,0.20467988029451176,0.82,0.41,0.41,False,False,4090.48,2026-05-31 21:05:00+00:00,159.30303630922478,3000.0,SL,-54.1,4036.38,2026-05-29 19:05:00+00:00,2026-05
176,USDJPY,BUY,2026-06-01 06:10:00+00:00,159.467,159.38631769011283,159.57995523384207,159.6445010817518,159.38631769011283,0.08068230988717663,0.11295523384204728,0.1775010817517886,0.95,0.47,0.48,False,False,4036.38,2026-06-01 13:10:00+00:00,159.6445010817518,420.0,FULL_TP2,85.35,4121.73,2026-06-01 06:10:00+00:00,2026-06
177,USDJPY,BUY,2026-06-01 16:10:00+00:00,159.681,159.59108984618524,159.80687421534068,159.8788023383925,159.59108984618524,0.08991015381476335,0.12587421534066867,0.19780233839247938,0.85,0.42,0.43,False,False,4121.73,2026-06-01 16:50:00+00:00,159.59108984618524,40.0,SL,-54.25,4067.48,2026-06-01 16:10:00+00:00,2026-06
178,USDJPY,BUY,2026-06-01 18:40:00+00:00,159.644,159.5490672653332,159.77690582853353,159.85285201626698,159.5490672653332,0.0949327346668126,0.13290582853353763,0.20885201626698774,0.81,0.41,0.4,False,False,4067.48,2026-06-01 21:05:00+00:00,159.617,145.0,EOD_EXIT,-18.3,4049.18,2026-06-01 18:40:00+00:00,2026-06
179,USDJPY,BUY,2026-06-02 08:40:00+00:00,159.721,159.65152876379696,159.81825973068428,159.8738367196467,159.721,0.06947123620304178,0.09725973068425849,0.15283671964669193,1.1,0.55,0.55,True,False,4049.18,2026-06-02 15:10:00+00:00,159.8738367196467,390.0,FULL_TP2,84.12,4133.3,2026-06-02 08:40:00+00:00,2026-06
180,USDJPY,SELL,2026-06-03 10:05:00+00:00,159.749,159.86906100069362,159.58091459902892,159.484865798474,159.86906100069362,0.1200610006936341,0.16808540097108773,0.26413420152599504,0.64,0.32,0.32,False,False,4133.3,2026-06-03 12:30:00+00:00,159.86906100069362,145.0,SL,-53.2,4080.1,2026-06-03 10:05:00+00:00,2026-06
181,USDJPY,BUY,2026-06-03 17:10:00+00:00,160.001,159.88839004603184,160.1586539355554,160.24874189872995,159.88839004603184,0.11260995396815184,0.15765393555541257,0.24774189872993405,0.68,0.34,0.34,False,False,4080.1,2026-06-03 21:05:00+00:00,160.041,235.0,EOD_EXIT,14.32,4094.42,2026-06-03 17:10:00+00:00,2026-06
182,USDJPY,SELL,2026-06-04 08:25:00+00:00,159.864,159.97729514849124,159.70538679211225,159.61475067331926,159.97729514849124,0.11329514849124356,0.15861320788774097,0.24924932668073585,0.68,0.34,0.34,False,False,4094.42,2026-06-04 14:55:00+00:00,159.97729514849124,390.0,SL,-53.4,4041.02,2026-06-04 08:25:00+00:00,2026-06
183,USDJPY,BUY,2026-06-04 16:30:00+00:00,159.962,159.8594334540738,160.10559316429664,160.18764640103757,159.8594334540738,0.10256654592616817,0.14359316429663543,0.22564640103756997,0.75,0.38,0.37,False,False,4041.02,2026-06-04 21:05:00+00:00,160.002,275.0,EOD_EXIT,15.8,4056.81,2026-06-04 16:30:00+00:00,2026-06
184,USDJPY,BUY,2026-06-05 06:10:00+00:00,159.953,159.88393527112834,160.04969062042034,160.10494240351764,159.88393527112834,0.0690647288716584,0.09669062042032175,0.1519424035176485,1.11,0.56,0.55,False,False,4056.81,2026-06-05 11:25:00+00:00,159.88393527112834,315.0,SL,-55.55,4001.26,2026-06-05 06:10:00+00:00,2026-06
185,USDJPY,BUY,2026-06-05 20:10:00+00:00,160.222,160.0953436913973,160.3993188320438,160.50064387892598,160.0953436913973,0.12665630860271376,0.17731883204379925,0.2786438789259703,0.61,0.3,0.31,False,False,4001.26,2026-06-07 21:05:00+00:00,160.263,2935.0,EOD_EXIT,13.24,4014.51,2026-06-05 20:10:00+00:00,2026-06
186,USDJPY,BUY,2026-06-09 20:40:00+00:00,160.377,160.28638035010295,160.5038675098559,160.57636322977356,160.28638035010295,0.09061964989706393,0.1268675098558895,0.19936322977354068,0.85,0.42,0.43,False,False,4014.51,2026-06-09 21:05:00+00:00,160.334,25.0,EOD_EXIT,-28.06,3986.44,2026-06-09 20:40:00+00:00,2026-06
187,USDJPY,BUY,2026-06-10 06:25:00+00:00,160.357,160.28206342502878,160.46191120495973,160.5218604649367,160.357,0.07493657497123134,0.10491120495972386,0.16486046493670894,1.02,0.51,0.51,True,False,3986.44,2026-06-10 12:30:00+00:00,160.357,365.0,TP1_THEN_BE,29.76,4016.2,2026-06-10 06:25:00+00:00,2026-06
188,USDJPY,BUY,2026-06-10 14:40:00+00:00,160.423,160.34035568371192,160.53870204280332,160.6048174958338,160.34035568371192,0.08264431628808387,0.11570204280331742,0.18181749583378454,0.93,0.47,0.46,False,False,4016.2,2026-06-10 21:05:00+00:00,160.492,385.0,EOD_EXIT,37.16,4053.36,2026-06-10 14:40:00+00:00,2026-06
189,USDJPY,SELL,2026-06-12 08:00:00+00:00,160.233,160.35550732682597,160.06148974244365,159.9634838809829,160.233,0.12250732682595533,0.17151025755633745,0.26951611901710176,0.63,0.32,0.31,True,False,4053.36,2026-06-12 08:20:00+00:00,159.9634838809829,20.0,FULL_TP2,87.04,4140.4,2026-06-12 08:00:00+00:00,2026-06
190,USDJPY,SELL,2026-06-12 14:50:00+00:00,160.164,160.30229503022355,159.970386957687,159.85975093350814,160.30229503022355,0.13829503022357093,0.19361304231299928,0.30424906649185607,0.55,0.28,0.27,False,False,4140.4,2026-06-14 21:05:00+00:00,160.162,3255.0,EOD_EXIT,-2.03,4138.36,2026-06-12 14:50:00+00:00,2026-06
191,USDJPY,SELL,2026-06-15 07:25:00+00:00,160.053,160.18001872239273,159.87517378865016,159.77355881073595,160.18001872239273,0.1270187223927433,0.1778262113498406,0.27944118926403533,0.6,0.3,0.3,False,False,4138.36,2026-06-15 11:40:00+00:00,160.18001872239273,255.0,SL,-53.0,4085.36,2026-06-15 07:25:00+00:00,2026-06
