trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,net_pnl,ending_balance,entry_dt,month
123,GER40,BUY,2026-06-22 18:10:00+00:00,25131.7,25059.33020385597,25233.017714601643,25276.43959228806,25059.33020385597,72.36979614402964,101.31771460164148,144.73959228805927,0.06,0.03,0.03,False,False,5175.02,2026-06-23 06:00:00+00:00,25059.33020385597,710.0,SL,-50.3,5124.72,2026-06-22 18:10:00+00:00,2026-06
124,GER40,SELL,2026-06-24 12:50:00+00:00,24659.9,24737.93760242602,24550.647356603575,24503.824795147964,24737.93760242602,78.03760242601882,109.25264339642635,156.07520485203764,0.06,0.03,0.03,False,False,5124.72,2026-06-24 14:55:00+00:00,24737.93760242602,125.0,SL,-50.3,5074.42,2026-06-24 12:50:00+00:00,2026-06
125,GER40,SELL,2026-06-24 18:45:00+00:00,24679.7,24761.276860676186,24565.49239505334,24516.546278647627,24761.276860676186,81.57686067618616,114.20760494666061,163.15372135237232,0.05,0.03,0.02,False,False,5074.42,2026-06-25 06:00:00+00:00,24761.276860676186,675.0,SL,-50.25,5024.17,2026-06-24 18:45:00+00:00,2026-06
126,GER40,BUY,2026-06-25 11:50:00+00:00,24935.0,24857.354962222427,25043.703052888603,25090.290075555145,24935.0,77.64503777757251,108.7030528886015,155.29007555514502,0.06,0.03,0.03,True,False,5024.17,2026-06-25 14:15:00+00:00,25090.290075555145,145.0,FULL_TP2,91.86,5116.03,2026-06-25 11:50:00+00:00,2026-06
127,GER40,SELL,2026-06-26 14:45:00+00:00,24658.2,24747.63501580533,24532.99097787254,24479.329968389346,24747.63501580533,89.43501580532723,125.20902212745811,178.87003161065445,0.05,0.03,0.02,False,False,5116.03,2026-06-29 06:00:00+00:00,24747.63501580533,3795.0,SL,-50.25,5065.78,2026-06-26 14:45:00+00:00,2026-06
128,GER40,SELL,2026-06-29 08:20:00+00:00,24743.3,24831.89421298468,24619.268101821446,24566.111574030638,24743.3,88.5942129846814,124.03189817855396,177.1884259693628,0.05,0.03,0.02,True,False,5065.78,2026-06-29 18:00:00+00:00,24743.3,580.0,TP1_THEN_BE,43.05,5108.83,2026-06-29 08:20:00+00:00,2026-06
129,GER40,BUY,2026-06-30 14:15:00+00:00,24971.0,24894.168191656405,25078.564531681033,25124.663616687187,24971.0,76.83180834359402,107.56453168103162,153.66361668718804,0.06,0.03,0.03,True,False,5108.83,2026-07-01 12:55:00+00:00,24971.0,1360.0,TP1_THEN_BE,37.25,5146.08,2026-06-30 14:15:00+00:00,2026-06
130,GER40,BUY,2026-07-01 19:15:00+00:00,25077.6,25010.798960185886,25171.121455739754,25211.20207962822,25010.798960185886,66.80103981411106,93.52145573975548,133.60207962822213,0.06,0.03,0.03,False,False,5146.08,2026-07-02 06:55:00+00:00,25010.798960185886,700.0,SL,-50.3,5095.78,2026-07-01 19:15:00+00:00,2026-07
131,GER40,BUY,2026-07-02 07:20:00+00:00,25114.8,25048.28073607865,25207.92696948989,25247.8385278427,25114.8,66.51926392135083,93.12696948989115,133.03852784270165,0.06,0.03,0.03,True,False,5095.78,2026-07-02 10:30:00+00:00,25247.8385278427,190.0,FULL_TP2,78.66,5174.44,2026-07-02 07:20:00+00:00,2026-07
132,GER40,BUY,2026-07-02 16:05:00+00:00,25604.2,25510.74255853052,25735.040418057273,25791.114882938964,25510.74255853052,93.45744146948097,130.84041805727335,186.91488293896194,0.05,0.03,0.02,False,False,5174.44,2026-07-02 17:55:00+00:00,25510.74255853052,110.0,SL,-50.25,5124.19,2026-07-02 16:05:00+00:00,2026-07
133,GER40,BUY,2026-07-02 18:45:00+00:00,25565.5,25475.968838732948,25690.843625773872,25744.562322534104,25565.5,89.53116126705237,125.34362577387331,179.06232253410474,0.05,0.03,0.02,True,False,5124.19,2026-07-03 06:05:00+00:00,25744.562322534104,680.0,FULL_TP2,85.18,5209.37,2026-07-02 18:45:00+00:00,2026-07
134,GER40,BUY,2026-07-03 19:30:00+00:00,25823.6,25753.23789384197,25922.106948621236,25964.324212316053,25823.6,70.3621061580271,98.50694862123794,140.7242123160542,0.06,0.03,0.03,True,False,5209.37,2026-07-06 09:00:00+00:00,25823.6,3690.0,TP1_THEN_BE,34.09,5243.46,2026-07-03 19:30:00+00:00,2026-07
135,GER40,BUY,2026-07-06 10:10:00+00:00,25862.1,25788.899682086085,25964.580445079475,26008.500635827826,25788.899682086085,73.2003179139129,102.48044507947805,146.4006358278258,0.06,0.03,0.03,False,False,5243.46,2026-07-06 11:15:00+00:00,25788.899682086085,65.0,SL,-50.3,5193.16,2026-07-06 10:10:00+00:00,2026-07
136,GER40,BUY,2026-07-06 18:00:00+00:00,25825.0,25762.420919398628,25912.61071284192,25950.158161202744,25762.420919398628,62.57908060137141,87.61071284191996,125.15816120274282,0.07,0.04,0.03,False,False,5193.16,2026-07-07 08:35:00+00:00,25762.420919398628,875.0,SL,-50.35,5142.81,2026-07-06 18:00:00+00:00,2026-07
137,GER40,SELL,2026-07-07 12:55:00+00:00,25678.7,25738.07975499825,25595.568343002455,25559.940490003508,25678.7,59.37975499824681,83.13165699754553,118.75950999649362,0.07,0.04,0.03,True,False,5142.81,2026-07-07 14:00:00+00:00,25559.940490003508,65.0,FULL_TP2,79.81,5222.62,2026-07-07 12:55:00+00:00,2026-07
138,GER40,SELL,2026-07-07 18:45:00+00:00,25535.3,25596.31151245486,25449.883882563194,25413.276975090273,25535.3,61.011512454862284,85.4161174368072,122.02302490972457,0.07,0.04,0.03,True,False,5222.62,2026-07-08 06:00:00+00:00,25413.276975090273,675.0,FULL_TP2,82.01,5304.63,2026-07-07 18:45:00+00:00,2026-07
