trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
104,AUDJPY,SELL,2026-04-23 18:45:00+00:00,113.943,114.13605428173183,113.67272400557542,113.53758600836314,114.13605428173183,0.19305428173183967,0.2702759944245755,0.40541399163686326,0.4,0.2,0.2,False,False,False,5149.97,2026-04-23 21:05:00+00:00,113.806,140.0,EOD_CLOSE,17.83,17.83,2.0,33.67,5183.64
105,AUDJPY,SELL,2026-04-24 06:25:00+00:00,113.746,113.90818274411247,113.51894415824253,113.4054162373638,113.90818274411247,0.16218274411247646,0.22705584175746704,0.3405837626362005,0.47,0.23,0.24,False,False,False,5183.64,2026-04-24 08:15:00+00:00,113.90818274411247,110.0,SL,0.0,0.0,2.35,-52.35,5131.29
106,AUDJPY,SELL,2026-04-24 11:35:00+00:00,113.839,114.00281262868477,113.60966231984133,113.49499347976199,114.00281262868477,0.16381262868476545,0.22933768015867162,0.3440065202380074,0.47,0.23,0.24,False,False,False,5131.29,2026-04-26 21:05:00+00:00,113.766,3450.0,EOD_CLOSE,10.93,11.4,2.35,19.98,5151.28
107,AUDJPY,BUY,2026-04-27 06:15:00+00:00,114.199,114.06278702706082,114.38969816211484,114.48504724317226,114.199,0.13621297293917442,0.19069816211484417,0.2860472431722662,0.56,0.28,0.28,True,False,False,5151.28,2026-04-27 12:10:00+00:00,114.48504724317226,355.0,FULL_TP2,34.76,52.13,2.8,84.09,5235.36
108,AUDJPY,BUY,2026-04-28 20:50:00+00:00,114.627,114.47542769395106,114.8392012284685,114.94530184270275,114.47542769395106,0.1515723060489277,0.2122012284684988,0.31830184270274814,0.51,0.26,0.25,False,False,False,5235.36,2026-04-28 21:05:00+00:00,114.569,15.0,EOD_CLOSE,-9.82,-9.44,2.55,-21.8,5213.56
109,AUDJPY,SELL,2026-04-29 06:10:00+00:00,114.312,114.45390040142156,114.11333943800982,114.01400915701471,114.45390040142156,0.141900401421562,0.19866056199018678,0.2979908429852801,0.54,0.27,0.27,False,False,False,5213.56,2026-04-29 12:05:00+00:00,114.45390040142156,355.0,SL,0.0,0.0,2.7,-52.7,5160.86
110,AUDJPY,SELL,2026-04-29 15:50:00+00:00,114.149,114.3257428548492,113.90156000321113,113.7778400048167,114.3257428548492,0.17674285484919608,0.2474399967888745,0.3711599951833117,0.43,0.21,0.22,False,False,False,5160.86,2026-04-29 21:05:00+00:00,114.09,315.0,EOD_CLOSE,8.06,8.45,2.15,14.36,5175.22
111,AUDJPY,SELL,2026-04-30 08:00:00+00:00,114.189,114.38945918780273,113.90835713707617,113.76803570561424,114.189,0.20045918780273805,0.2806428629238333,0.42096429438574984,0.38,0.19,0.19,True,False,False,5175.22,2026-04-30 08:50:00+00:00,113.76803570561424,50.0,FULL_TP2,34.71,52.06,1.9,84.87,5260.09
112,AUDJPY,SELL,2026-04-30 16:20:00+00:00,112.454,112.92457775693453,111.79519114029165,111.46578671043748,112.92457775693453,0.47057775693452664,0.6588088597083372,0.9882132895625058,0.16,0.08,0.08,False,False,False,5260.09,2026-04-30 21:15:00+00:00,112.683,295.0,EOD_CLOSE,-11.92,-11.92,0.8,-24.65,5235.44
113,AUDJPY,SELL,2026-05-01 06:15:00+00:00,113.043,113.32516778610929,112.647965099447,112.45044764917051,113.32516778610929,0.2821677861092836,0.39503490055299706,0.5925523508294955,0.27,0.14,0.13,False,False,False,5235.44,2026-05-01 06:45:00+00:00,112.45044764917051,30.0,FULL_TP2,36.0,50.14,1.35,84.79,5320.23
114,AUDJPY,BUY,2026-05-01 18:05:00+00:00,113.158,112.86975364281183,113.56154490006345,113.76331735009518,112.86975364281183,0.28824635718817637,0.4035449000634469,0.6053173500951703,0.27,0.14,0.13,False,False,False,5320.23,2026-05-03 21:05:00+00:00,113.067,3060.0,EOD_CLOSE,-8.29,-7.7,1.35,-17.34,5302.89
115,AUDJPY,BUY,2026-05-04 06:10:00+00:00,113.042,112.74062310501358,113.46392765298098,113.67489147947147,112.74062310501358,0.3013768949864155,0.42192765298098167,0.6328914794714725,0.25,0.12,0.13,False,False,False,5302.89,2026-05-04 07:40:00+00:00,112.74062310501358,90.0,SL,0.0,0.0,1.25,-51.25,5251.64
116,AUDJPY,SELL,2026-05-04 10:05:00+00:00,112.743,113.01798817934473,112.35801654891738,112.16552482337607,112.743,0.2749881793447272,0.38498345108261806,0.577475176623927,0.28,0.14,0.14,True,False,False,5251.64,2026-05-04 21:05:00+00:00,112.645,660.0,EOD_CLOSE,35.08,8.93,1.4,42.61,5294.25
117,AUDJPY,SELL,2026-05-06 10:05:00+00:00,113.127,113.50438358997744,112.59866297403157,112.33449446104737,113.50438358997744,0.37738358997744387,0.5283370259684214,0.792505538952632,0.2,0.1,0.1,False,False,False,5294.25,2026-05-06 21:05:00+00:00,113.11,660.0,EOD_CLOSE,1.11,1.11,1.0,1.21,5295.46
118,AUDJPY,BUY,2026-05-07 06:45:00+00:00,113.321,113.11484165452555,113.60962168366423,113.75393252549635,113.11484165452555,0.20615834547445216,0.288621683664233,0.4329325254963495,0.37,0.18,0.19,False,False,False,5295.46,2026-05-07 20:35:00+00:00,113.11484165452555,830.0,SL,0.0,0.0,1.85,-51.85,5243.61
119,AUDJPY,BUY,2026-05-08 08:25:00+00:00,113.302,113.13972530802016,113.52918456877178,113.64277685315767,113.302,0.1622746919798411,0.2271845687717775,0.34077685315766626,0.47,0.23,0.24,True,False,False,5243.61,2026-05-10 21:05:00+00:00,113.302,3640.0,TP1_THEN_BE,34.01,0.0,2.35,31.66,5275.27
120,AUDJPY,BUY,2026-05-11 10:15:00+00:00,113.722,113.56789159037143,113.93775177347999,114.04562766021999,113.722,0.15410840962856842,0.21575177347999577,0.3236276602199936,0.5,0.25,0.25,True,False,False,5275.27,2026-05-11 21:05:00+00:00,113.89,650.0,EOD_CLOSE,35.11,27.34,2.5,59.95,5335.22
