trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
11,GBPUSD,BUY,2026-01-12 14:30:00+00:00,1.3474,1.345726352561438,1.3497431064139866,1.3510820243648363,1.345726352561438,0.0016736474385619818,0.0023431064139867743,0.0036820243648363602,0.3,0.15,0.15,False,False,4982.23,2026-01-12 16:20:00+00:00,1.345726352561438,SL,110.0,-51.5,4930.73,2026-01-12 14:30:00+00:00,2026-01
12,GBPUSD,BUY,2026-01-12 18:25:00+00:00,1.34628,1.344722210940942,1.348460904682681,1.3497071359299273,1.344722210940942,0.001557789059057894,0.0021809046826810514,0.003427135929927367,0.32,0.16,0.16,False,False,4930.73,2026-01-12 21:05:00+00:00,1.34628,EOD_EXIT,160.0,-1.6,4929.13,2026-01-12 18:25:00+00:00,2026-01
13,GBPUSD,BUY,2026-01-13 07:10:00+00:00,1.34706,1.3459276278591454,1.3486453209971963,1.3495512187098797,1.3459276278591454,0.0011323721408544785,0.0015853209971962697,0.0024912187098798527,0.44,0.22,0.22,False,False,4929.13,2026-01-13 11:45:00+00:00,1.3459276278591454,SL,275.0,-52.2,4876.93,2026-01-13 07:10:00+00:00,2026-01
14,GBPUSD,BUY,2026-01-13 12:40:00+00:00,1.34741,1.3462516672009908,1.3490316659186128,1.3499583321578201,1.3462516672009908,0.0011583327990091245,0.0016216659186127742,0.0025483321578200742,0.43,0.21,0.22,False,False,4876.93,2026-01-13 13:35:00+00:00,1.3462516672009908,SL,55.0,-52.15,4824.78,2026-01-13 12:40:00+00:00,2026-01
15,GBPUSD,SELL,2026-01-13 18:20:00+00:00,1.3429,1.3444339812704598,1.3407524262213564,1.3395252412049885,1.3444339812704598,0.0015339812704597393,0.0021475737786436347,0.0033747587950114268,0.33,0.17,0.16,False,False,4824.78,2026-01-13 21:05:00+00:00,1.34227,EOD_EXIT,165.0,19.14,4843.92,2026-01-13 18:20:00+00:00,2026-01
16,GBPUSD,BUY,2026-01-14 14:55:00+00:00,1.34555,1.3442972592061673,1.347303837111366,1.3483060297464322,1.3442972592061673,0.0012527407938328363,0.0017538371113659708,0.00275602974643224,0.4,0.2,0.2,False,False,4843.92,2026-01-14 15:50:00+00:00,1.3442972592061673,SL,55.0,-52.0,4791.92,2026-01-14 14:55:00+00:00,2026-01
17,GBPUSD,SELL,2026-01-15 18:30:00+00:00,1.33875,1.340181726982672,1.3367455822242595,1.335600200638122,1.340181726982672,0.0014317269826718498,0.0020044177757405895,0.00314979936187807,0.35,0.17,0.18,False,False,4791.92,2026-01-15 21:05:00+00:00,1.33781,EOD_EXIT,155.0,31.15,4823.07,2026-01-15 18:30:00+00:00,2026-01
18,GBPUSD,BUY,2026-01-16 12:45:00+00:00,1.34064,1.3394998375655067,1.3422362274082906,1.3431483573558853,1.3394998375655067,0.001140162434493281,0.0015962274082905934,0.0025083573558852186,0.44,0.22,0.22,False,False,4823.07,2026-01-16 13:40:00+00:00,1.3394998375655067,SL,55.0,-52.2,4770.87,2026-01-16 12:45:00+00:00,2026-01
19,GBPUSD,SELL,2026-01-16 18:10:00+00:00,1.3376299999999999,1.3389693506705158,1.3357549090612775,1.3346834285248648,1.3376299999999999,0.0013393506705159655,0.0018750909387223514,0.002946571475135124,0.37,0.18,0.19,True,False,4770.87,2026-01-18 21:10:00+00:00,1.3346834285248648,FULL_TP2,3060.0,87.89,4858.76,2026-01-16 18:10:00+00:00,2026-01
20,GBPUSD,BUY,2026-01-19 07:40:00+00:00,1.33981,1.3382783699314664,1.341954282095947,1.3431795861507736,1.33981,0.001531630068533517,0.0021442820959469235,0.0033695861507737376,0.33,0.17,0.16,True,False,4858.76,2026-01-19 15:30:00+00:00,1.3431795861507736,FULL_TP2,470.0,88.72,4947.47,2026-01-19 07:40:00+00:00,2026-01
