trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,net_pnl,ending_balance,entry_dt,month
35,UK100,BUY,2026-02-04 20:10:00+00:00,10427.4,10395.571815751828,10471.95945794744,10491.056368496344,10395.571815751828,31.828184248171915,44.55945794744068,63.65636849634383,0.12,0.06,0.06,False,False,4945.96,2026-02-04 22:00:00+00:00,10429.9,EOD_EXIT,110.0,3.47,4949.43,2026-02-04 20:10:00+00:00,2026-02
36,UK100,SELL,2026-02-05 10:30:00+00:00,10361.9,10389.95982648661,10322.616242918743,10305.780347026775,10389.95982648661,28.059826486611723,39.28375708125641,56.119652973223445,0.13,0.07,0.06,False,False,4949.43,2026-02-05 11:00:00+00:00,10389.95982648661,SL,30.0,-50.65,4898.78,2026-02-05 10:30:00+00:00,2026-02
37,UK100,SELL,2026-02-05 11:35:00+00:00,10366.9,10395.826981737568,10326.402225567404,10309.046036524864,10366.9,28.92698173756808,40.497774432595314,57.85396347513616,0.13,0.07,0.06,True,False,4898.78,2026-02-05 13:15:00+00:00,10309.046036524864,FULL_TP2,100.0,84.82,4983.6,2026-02-05 11:35:00+00:00,2026-02
38,UK100,SELL,2026-02-05 14:00:00+00:00,10334.1,10369.696311544256,10284.265163838043,10262.90737691149,10334.1,35.59631154425557,49.834836161957796,71.19262308851114,0.1,0.05,0.05,True,False,4983.6,2026-02-05 19:50:00+00:00,10262.90737691149,FULL_TP2,350.0,81.51,5065.11,2026-02-05 14:00:00+00:00,2026-02
39,UK100,SELL,2026-02-06 06:00:00+00:00,10241.4,10275.173596660654,10194.116964675084,10173.852806678693,10275.173596660654,33.77359666065375,47.28303532491525,67.5471933213075,0.11,0.06,0.05,False,False,5065.11,2026-02-06 07:10:00+00:00,10275.173596660654,SL,70.0,-50.55,5014.56,2026-02-06 06:00:00+00:00,2026-02
40,UK100,BUY,2026-02-06 12:25:00+00:00,10328.1,10295.155486842215,10374.2223184209,10393.98902631557,10328.1,32.9445131577847,46.12231842089857,65.8890263155694,0.11,0.06,0.05,True,False,5014.56,2026-02-06 16:50:00+00:00,10393.98902631557,FULL_TP2,265.0,81.61,5096.17,2026-02-06 12:25:00+00:00,2026-02
41,UK100,BUY,2026-02-11 14:50:00+00:00,10466.6,10443.487105187978,10498.95805273683,10512.825789624045,10466.6,23.112894812022063,32.358052736830885,46.225789624044126,0.16,0.08,0.08,True,False,5096.17,2026-02-11 18:00:00+00:00,10512.825789624045,FULL_TP2,190.0,84.4,5180.57,2026-02-11 14:50:00+00:00,2026-02
42,UK100,BUY,2026-02-12 06:00:00+00:00,10539.0,10520.487197312259,10564.917923762836,10576.02560537548,10520.487197312259,18.512802687740223,25.91792376283631,37.025605375480446,0.2,0.1,0.1,False,False,5180.57,2026-02-12 07:00:00+00:00,10520.487197312259,SL,60.0,-51.0,5129.57,2026-02-12 06:00:00+00:00,2026-02
43,UK100,SELL,2026-02-12 19:45:00+00:00,10435.0,10463.23018338502,10395.477743260972,10378.539633229959,10463.23018338502,28.2301833850205,39.5222567390287,56.460366770041,0.13,0.07,0.06,False,False,5129.57,2026-02-12 22:00:00+00:00,10436.5,EOD_EXIT,135.0,-3.29,5126.28,2026-02-12 19:45:00+00:00,2026-02
44,UK100,SELL,2026-02-13 07:15:00+00:00,10400.5,10424.396960163145,10367.044255771598,10352.706079673711,10424.396960163145,23.896960163144712,33.455744228402594,47.793920326289424,0.15,0.07,0.08,False,False,5126.28,2026-02-13 07:25:00+00:00,10424.396960163145,SL,10.0,-50.75,5075.53,2026-02-13 07:15:00+00:00,2026-02
