trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,exit_reason,duration_m,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
22,GBPJPY,BUY,2026-01-22 08:25:00+00:00,213.222,213.01879748315946,213.4658430202087,213.58776453031302,213.01879748315946,0.203202516840562,0.2438430202086744,0.3657645303130116,0.38,0.19,0.19,False,False,False,5214.42,2026-01-22 10:10:00+00:00,213.01879748315946,SL,105.0,0.0,0.0,1.9,-51.9,5162.52
23,GBPJPY,BUY,2026-01-22 11:45:00+00:00,213.177,212.9481854484334,213.4515774618799,213.58886619281986,212.9481854484334,0.22881455156658764,0.27457746187990517,0.4118661928198577,0.34,0.17,0.17,False,False,False,5162.52,2026-01-22 12:20:00+00:00,212.9481854484334,SL,35.0,0.0,0.0,1.7,-51.7,5110.82
24,GBPJPY,BUY,2026-01-23 11:35:00+00:00,214.02,213.68987874405173,214.41614550713794,214.61421826070693,214.02,0.3301212559482869,0.3961455071379443,0.5942182607069163,0.23,0.12,0.11,True,False,False,5110.82,2026-01-23 15:35:00+00:00,214.02,TP1_THEN_BE,240.0,30.97,0.0,1.15,29.82,5140.64
25,GBPJPY,SELL,2026-01-26 06:20:00+00:00,210.549,210.9724431857246,210.0408681771305,209.78680226569577,210.549,0.4234431857245802,0.5081318228694962,0.7621977343042442,0.18,0.09,0.09,True,False,False,5140.64,2026-01-26 07:35:00+00:00,209.78680226569577,FULL_TP2,75.0,29.79,44.69,0.9,73.59,5214.23
26,GBPJPY,SELL,2026-01-27 16:20:00+00:00,210.651,211.01747215756106,210.21123341092675,209.99135011639012,210.651,0.36647215756104845,0.4397665890732581,0.6596498836098872,0.21,0.1,0.11,True,False,False,5214.23,2026-01-27 19:50:00+00:00,210.651,TP1_THEN_BE,210.0,28.65,0.0,1.05,27.6,5241.83
27,GBPJPY,SELL,2026-01-28 06:15:00+00:00,210.625,210.92654488229942,210.2631461412407,210.08221921186103,210.625,0.30154488229943033,0.36185385875931636,0.5427807881389746,0.25,0.12,0.13,True,False,False,5241.83,2026-01-28 11:00:00+00:00,210.08221921186103,FULL_TP2,285.0,28.29,45.97,1.25,73.01,5314.84
28,GBPJPY,BUY,2026-01-29 12:00:00+00:00,211.704,211.46047236665794,211.9962331600105,212.14234974001576,211.46047236665794,0.24352763334207742,0.2922331600104929,0.4383497400157393,0.32,0.16,0.16,False,False,False,5314.84,2026-01-29 14:00:00+00:00,211.46047236665794,SL,120.0,0.0,0.0,1.6,-51.6,5263.24
29,GBPJPY,BUY,2026-01-30 12:10:00+00:00,212.021,211.77043081083667,212.32168302699597,212.47202454049398,212.021,0.25056918916332893,0.3006830269959947,0.45102454049399204,0.31,0.15,0.16,True,False,False,5263.24,2026-01-30 14:45:00+00:00,212.021,TP1_THEN_BE,155.0,29.38,0.0,1.55,27.83,5291.07
30,GBPJPY,BUY,2026-02-03 06:30:00+00:00,212.874,212.66905951080952,213.1199285870286,213.24289288054288,212.874,0.20494048919048935,0.24592858702858722,0.3688928805428808,0.37,0.18,0.19,True,False,False,5291.07,2026-02-03 10:30:00+00:00,212.874,TP1_THEN_BE,240.0,28.84,0.0,1.85,26.99,5318.06
31,GBPJPY,BUY,2026-02-03 11:10:00+00:00,212.967,212.76912677855023,213.20444786573975,213.32317179860962,212.967,0.19787322144977626,0.2374478657397315,0.35617179860959725,0.39,0.2,0.19,True,False,False,5318.06,2026-02-03 14:25:00+00:00,213.32317179860962,FULL_TP2,195.0,30.94,44.09,1.95,73.08,5391.14
