trade_id,symbol,direction,entry_time,entry_price,sl_price,tp1_price,tp2_price,current_sl,sl_dist,tp1_dist,tp2_dist,total_lots,part_lots,run_lots,tp1_hit,tp2_hit,be_hit,starting_balance,exit_time,exit_price,duration_m,exit_reason,partial_pnl,runner_pnl,commission,net_pnl,ending_balance
52,XAGUSD,BUY,2026-03-06 17:05:00+00:00,84.02,82.30966771249679,86.75653166000512,88.1247974900077,82.30966771249679,1.7103322875032052,2.7365316600051286,4.104797490007693,0.01,0.01,0.0,False,False,False,7062.28,2026-03-08 21:05:00+00:00,82.653,3120.0,EOD_CLOSE,-68.35,-0.0,0.05,-68.4,6993.88
53,XAGUSD,BUY,2026-03-09 07:45:00+00:00,83.784,81.89601194752744,86.8047808839561,88.31517132593414,83.784,1.8879880524725583,3.0207808839560935,4.531171325934141,0.01,0.01,0.0,True,False,False,6993.88,2026-03-09 21:05:00+00:00,87.014,800.0,EOD_CLOSE,151.04,0.0,0.05,150.99,7144.87
54,XAGUSD,BUY,2026-03-10 06:45:00+00:00,89.102,87.49528576849211,91.67274277041264,92.95811415561896,87.49528576849211,1.6067142315078988,2.570742770412638,3.8561141556189575,0.01,0.01,0.0,False,False,False,7144.87,2026-03-10 17:15:00+00:00,87.49528576849211,630.0,SL,0.0,0.0,0.05,-50.05,7094.82
55,XAGUSD,SELL,2026-03-11 08:50:00+00:00,86.852,88.20997197246373,84.67924484405803,83.59286726608705,86.852,1.3579719724637282,2.172755155941965,3.2591327339129483,0.01,0.01,0.0,True,False,False,7094.82,2026-03-11 21:05:00+00:00,85.463,735.0,EOD_CLOSE,108.64,0.0,0.05,108.59,7203.41
56,XAGUSD,BUY,2026-03-12 10:40:00+00:00,87.062,85.79569759218236,89.08808385250822,90.10112577876232,85.79569759218236,1.2663024078176361,2.026083852508218,3.0391257787623274,0.01,0.01,0.0,False,False,False,7203.41,2026-03-12 12:50:00+00:00,85.79569759218236,130.0,SL,0.0,0.0,0.05,-50.05,7153.36
57,XAGUSD,SELL,2026-03-13 12:55:00+00:00,83.518,84.88299450180735,81.33400879710825,80.24201319566238,83.518,1.364994501807339,2.1839912028917428,3.2759868043376144,0.01,0.01,0.0,True,False,False,7153.36,2026-03-13 14:55:00+00:00,80.24201319566238,120.0,FULL_TP2,109.2,0.0,0.05,109.15,7262.51
58,XAGUSD,SELL,2026-03-13 18:25:00+00:00,80.522,82.06180630778235,78.05830990754826,76.82646486132239,82.06180630778235,1.539806307782336,2.463690092451738,3.695535138677607,0.01,0.01,0.0,False,False,False,7262.51,2026-03-15 21:05:00+00:00,80.257,3040.0,EOD_CLOSE,13.25,0.0,0.05,13.2,7275.71
59,XAGUSD,SELL,2026-03-17 16:45:00+00:00,79.46,80.90935652849375,77.14102955440998,75.98154433161498,80.90935652849375,1.4493565284937542,2.318970445590007,3.4784556683850107,0.01,0.01,0.0,False,False,False,7275.71,2026-03-17 21:05:00+00:00,79.08,260.0,EOD_CLOSE,19.0,0.0,0.05,18.95,7294.66
60,XAGUSD,SELL,2026-03-18 17:00:00+00:00,76.937,78.33048667287501,74.70742132339998,73.59263198509998,78.33048667287501,1.3934866728750082,2.229578676600013,3.34436801490002,0.01,0.01,0.0,False,False,False,7294.66,2026-03-18 21:05:00+00:00,75.223,245.0,EOD_CLOSE,85.7,0.0,0.05,85.65,7380.31
61,XAGUSD,SELL,2026-03-20 11:35:00+00:00,71.764,73.541450884049,68.92007858552158,67.49811787828239,71.764,1.7774508840490069,2.843921414478411,4.265882121717617,0.01,0.01,0.0,True,False,False,7380.31,2026-03-22 21:00:00+00:00,67.49811787828239,3445.0,FULL_TP2,142.2,0.0,0.05,142.15,7522.45
